"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/1","media/2","media/3","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","JUST IN: Pres. Joe Biden spoke to President-elect Donald Trump on the phone Wednesday to congratulate him on winning the presidency, the White House said in a statement. https://t.co/Fi1H4wb0w1 https://t.co/ZbQbiCIp7m","Wed Nov 06 20:18:57 +0000 2024","117","46423","29","38","6","4","https://pbs.twimg.com/media/GbulFQGWQAUHgTn.jpg",,,,,"false","1854257184340693080","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","JUST IN: Pres. Joe Biden spoke to President-elect Donald Trump on the phone Wednesday to congratulate him on winning the presidency, the White House said in a statement. https://t.co/6WTZsUheqA","Wed Nov 06 20:06:03 +0000 2024","75","40270","23","29","4","2",,,,,,"false","1854253938607902877","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","""Trump has said he would fire special counsel Jack Smith in two seconds,"" ABC News' Aaron Katersky said, adding that move would erase the two federal prosecutions Smith's office has brought against the now President-elect. https://t.co/3QBPRub9sW","Wed Nov 06 19:54:22 +0000 2024","48","35797","17","25","5","9","https://pbs.twimg.com/ext_tw_video_thumb/1854250951525253142/pu/img/9ZMRnc_WZuL6D0FG.jpg",,,,,"true","1854250997503139928","false","false","28785486"
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","President-elect Donald Trump is still facing four ongoing criminal cases as he is set to head back to the White House — but there's now uncertainty as to what happens next. https://t.co/E1ODuiyzWx https://t.co/A1NDRyxNLN","Wed Nov 06 19:41:45 +0000 2024","74","64268","42","84","9","14","https://pbs.twimg.com/media/GbuckF-XcAIk1Gw.jpg",,,,,"false","1854247820024312021","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","BREAKING: Vice Pres. Kamala Harris called President-elect Donald Trump to congratulate him on winning the 2024 presidential election.

She discussed the importance of a peaceful transfer of power and being a president for all Americans.

Read more: https://t.co/RVfuvSEuGS https://t.co/tPWbN1Z2uB","Wed Nov 06 18:56:11 +0000 2024","173","52123","79","69","9","8","https://pbs.twimg.com/media/GbuSInOXoAgabr3.jpg",,,,,"false","1854236353065615522","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","BREAKING: Vice Pres. Kamala Harris called President-elect Donald Trump to congratulate him on winning the 2024 presidential election.

She discussed the importance of a peaceful transfer of power and being a president for all Americans. 

https://t.co/RLqZc8cNyd","Wed Nov 06 18:50:24 +0000 2024","109","44347","40","36","15","6",,,,,,"false","1854234898992865339","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","BREAKING: Special counsel Jack Smith is in active talks with senior leadership at the Justice Department evaluating ways he can end his prosecutions of President-elect Donald Trump, sources familiar with the matter told ABC News.

Read more: https://t.co/lm2cz4IpES https://t.co/TpSsGlGjKl","Wed Nov 06 18:47:42 +0000 2024","144","113275","95","106","49","15","https://pbs.twimg.com/media/GbuQMbaaAAAQNeg.jpg",,,,,"false","1854234218437763208","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","BREAKING: Special counsel Jack Smith is in active talks with senior leadership at the Justice Department evaluating ways he can end his prosecutions of President-elect Donald Trump, sources familiar with the matter told @ABC News. https://t.co/LHvS4mLRgx","Wed Nov 06 18:43:10 +0000 2024","312","232829","119","133","78","42",,,,,,"false","1854233076596867572","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","NEW: Pres. Biden is expected to speak with former Pres. Trump by phone Wednesday to offer his congratulations, according to an administration official.

Biden is planning to address the nation Thursday, the source said. https://t.co/9w5eNEA4p1","Wed Nov 06 18:40:57 +0000 2024","65","40373","29","35","3","6",,,,,,"false","1854232519178068080","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Donald Trump is projected to win Michigan, ABC News reports.

https://t.co/W6A4qCGhzL https://t.co/f1Z5n13H4z","Wed Nov 06 18:39:38 +0000 2024","148","83192","27","34","3","7","https://pbs.twimg.com/media/GbuOWPIXQAUcWSS.jpg",,,,,"false","1854232187576410249","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Scenes of celebration and commiseration were captured among supporters of presidential candidates Donald Trump and Kamala Harris as election results came in.

Follow live election updates: https://t.co/f1cqj8jETq https://t.co/Sn9j2weJbV","Wed Nov 06 18:04:31 +0000 2024","47","45514","12","40","3","4","https://pbs.twimg.com/media/GbuGS25X0AMza2g.jpg","https://pbs.twimg.com/media/GbuGTOeWgAgNuNQ.jpg","https://pbs.twimg.com/media/GbuGTisWEAskCQJ.jpg","https://pbs.twimg.com/media/GbuGT4rWwAAMekU.jpg",,"false","1854223352010846557","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Attorneys for Jan. 6 defendant Christopher Carnell have requested that a status hearing in his case be delayed, citing Donald Trump's past promises to pardon his supporters.

A judge has denied the request. https://t.co/DbGfE0zbH8","Wed Nov 06 17:39:40 +0000 2024","259","47444","72","85","14","8",,,,,,"false","1854217098634924050","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Former Republican presidential candidate Nikki Haley and former Pres. George W. Bush both congratulated former Pres. Donald Trump on Wednesday.

Follow live updates: https://t.co/cPwpALT4VB","Wed Nov 06 16:57:01 +0000 2024","71","40692","17","41","4","4",,,,,,"false","1854206363741610068","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Attorneys for Christopher Carnell, who was found guilty of felony and misdemeanor charges over his participation in the Jan. 6 attack, requested to delay a hearing citing former Pres. Trump's past promises to pardon his supporters. https://t.co/J8dek8oY0M","Wed Nov 06 16:39:34 +0000 2024","44","39671","19","46","4","6",,,,,,"false","1854201972687016138","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","“This is certainly a happy day for the GOP.”

Senate Republican Leader Mitch McConnell congratulates President-elect Donald Trump on his projected election win. https://t.co/GLHRGS49zj https://t.co/j9Mj2k4HJY","Wed Nov 06 16:36:36 +0000 2024","84","60913","28","76","13","9","https://pbs.twimg.com/amplify_video_thumb/1854201198720487437/img/xpr5EX0GzOeaDp6f.jpg",,,,,"false","1854201227891949948","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Former Pres. Donald Trump and Vice Pres. Kamala Harris have allegedly not connected yet as of early this morning, Trump’s senior adviser Jason Miller said on ABC News’ @GMA.

Follow live election updates: https://t.co/UIPsq0CtcS","Wed Nov 06 16:17:59 +0000 2024","49","48125","19","74","1","1",,,,,,"false","1854196539649859650","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","NEW: The U.S. stock market soared at the open of trading on Wednesday morning after former Pres. Trump's projected victory in the 2024 election, with the Dow up more than 1,300 points. https://t.co/v38lmGEeqW","Wed Nov 06 15:00:30 +0000 2024","112","47813","34","31","4","5",,,,,,"false","1854177042977132807","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Republicans are projected to have won control of the U.S. Senate after flipping several Democratic seats.

Here's what a GOP congressional majority could mean for a Trump presidency: https://t.co/2kHeKmpSuL","Wed Nov 06 14:58:10 +0000 2024","74","43017","18","34","4","6",,,,,,"false","1854176456433090586","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","As former Pres. Trump declared victory in the U.S. presidential election early Wednesday, shares of his media company, Trump Media &amp; Technology, surged about 34% to about $45.49 in pre-market trading. https://t.co/HlR70N4nBU","Wed Nov 06 14:36:12 +0000 2024","70","52815","19","45","3","6",,,,,,"false","1854170927308632377","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Former Pres. Trump is a father of five and grandfather of 10 whose family is intertwined with his political career, including his historic return to the White House.

Here's what to know about his family: https://t.co/jAgmmCj77x","Wed Nov 06 14:11:11 +0000 2024","102","46068","18","86","6","11",,,,,,"false","1854164630475579559","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","ABC News’ @AaronKatersky and @DanAbrams take a look at what could happen to the four ongoing criminal cases and three civil cases involving Donald Trump as he begins his transition to the White House.

Follow live election updates: https://t.co/ielD7nE3HX https://t.co/53Bx7cJK6C","Wed Nov 06 14:10:00 +0000 2024","59","52114","20","72","1","19","https://pbs.twimg.com/media/GbtPEe9XQAoAQnh.jpg",,,,,"false","1854164333149741361","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","ABC News political director and Washington bureau chief Rick Klein takes a look at Donald Trump’s path to victory in the electoral college.

Follow live election updates: https://t.co/LCuWgkRv6f https://t.co/SlmnVqqsIa","Wed Nov 06 13:45:00 +0000 2024","61","57037","13","42","3","16","https://pbs.twimg.com/amplify_video_thumb/1854148054502256655/img/hvoKPy3A_IE6MhIh.jpg",,,,,"false","1854158041995792446","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Donald Trump is elected as the 47th president of the United States, @ABC News projects.

@rachelvscott reports.

Follow live election updates: https://t.co/ielD7nEBxv https://t.co/liU8lSifBN","Wed Nov 06 12:50:00 +0000 2024","250","63308","62","87","11","13","https://pbs.twimg.com/media/Gbs9oTOWABAV44g.jpg",,,,,"false","1854144200763437209","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","In the two years since Donald Trump launched his third bid for the White House, the former president has laid out many of the things he would do on his first day if he is back in office.

Here's what Trump has said he would do on Day 1 of a second term: https://t.co/orY8siGTPh","Wed Nov 06 12:40:49 +0000 2024","79","63157","28","44","6","24",,,,,,"false","1854141889022218350","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","Donald Trump will become only the second president to win non-consecutive terms, @ABC News projects.

Grover Cleveland was the first.

Read more: https://t.co/GgY4y0gtXs https://t.co/4GbSyPgc1G","Wed Nov 06 12:18:31 +0000 2024","206","68091","56","44","9","21","https://pbs.twimg.com/media/Gbs3HBdWgBA3fex.jpg","https://pbs.twimg.com/media/Gbs3HcvXYBMhIxx.png",,,,"false","1854136278750494874","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","World leaders are reacting to Donald Trump winning a second term in a historic return to the White House.

Read more: https://t.co/n8yqPDZfzz https://t.co/ett6PX8wXZ","Wed Nov 06 11:47:08 +0000 2024","191","72272","38","44","6","13","https://pbs.twimg.com/media/Gbsv69QXgAo3BPU.jpg","https://pbs.twimg.com/media/Gbsv7ScWYAQx_QQ.jpg","https://pbs.twimg.com/media/Gbsv7lTW0AEXzPR.jpg","https://pbs.twimg.com/media/Gbsv76SWoAgYJq3.jpg",,"false","1854128381127794688","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","With Donald Trump projected to be the next president of the United States, @FiveThirtyEight breaks down three possible explanations for his victory on Election Night. https://t.co/3WZAnUvYfK","Wed Nov 06 11:37:03 +0000 2024","68","66109","18","56","3","13",,,,,,"false","1854125843187990921","false","false",
"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv","abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17814495","432","true","28785486","true","false","false","New York City / Worldwide","195026","ABC News","false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460867","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business","JUST IN: Melania Trump will serve as first lady for the second time as Donald Trump wins a second term as president, ABC News projects.

Follow live election updates: https://t.co/ADaoucBCD0 https://t.co/L3CEkFqgXm","Wed Nov 06 11:24:58 +0000 2024","314","69475","39","79","8","5","https://pbs.twimg.com/media/Gbsq3IWWgA0LKfC.jpg",,,,,"false","1854122801755471961","false","false",
