"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/1","media/2","media/3","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Something that not enough people are talking about is that Donald Trump can create an ECONOMIC BORDER WALL. 

If he makes it so that illegal aliens cannot find employment in the United States and cannot receive government benefits and cannot get bank accounts and cannot send","Tue Nov 12 13:56:49 +0000 2024","333","9817","83","41","7","6",,,,,,"false","1856335344200745012","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Trump hits 75,134,768!  Still leading by 3,250,000. https://t.co/GzET0qMb29","Tue Nov 12 12:26:25 +0000 2024","548","12565","78","37","4","6","https://pbs.twimg.com/media/GcLychOWcAAKm9M.png",,,,,"false","1856312593876414586","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","It will be entertaining to watch the media squirm as they try to attack Kristi Noem, a woman, as Trump's new Head of Homeland Security. 😂 https://t.co/yYJPIGGkBd","Tue Nov 12 10:45:50 +0000 2024","228","14736","32","41","1","2","https://pbs.twimg.com/tweet_video_thumb/GcLbcQ9WUAATkSy.jpg",,,,,"false","1856287280320717215","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","I love the boldness with which Trump is moving ahead with his cabinet picks.  All excellent so far.","Tue Nov 12 10:09:52 +0000 2024","628","6780","81","23","2","1",,,,,,"false","1856278227406217427","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","If after this great landslide victory for Trump where he took every swing state and won the popular vote, the Senate still elects a RINO leader I will be very disappointed, but we can deal with that. We have such a strong mandate that even the Senate won't be able to resist","Tue Nov 12 01:36:01 +0000 2024","103","4522","14","8","0","1",,,,,,"false","1856148914153406919","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","HUGE WIN FOR GOP: Republicans will control all three branches of government after Trump’s landslide victory, holding majorities in both the House and Senate. What do you think this means for the next four years of policy and government action?","Tue Nov 12 01:28:07 +0000 2024","178","5924","29","28","2","2",,,,,,"false","1856146927160565809","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Can you imagine how good President Trump feels right now after all he has been through? https://t.co/xSx31q2G1G","Tue Nov 12 00:34:08 +0000 2024","483","6646","42","41","4","4","https://pbs.twimg.com/media/GcJPbIAX0AADm4m.png",,,,,"false","1856133343177277743","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Lol, Trump needs to seriously stop picking House Members for his Cabinet. 😀😇","Tue Nov 12 00:27:23 +0000 2024","820","23573","47","62","1","3",,,,,,"false","1856131640483103177","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Bitcoin is going nuts since Trump was elected. https://t.co/uwr4XlL9Sl","Mon Nov 11 21:24:24 +0000 2024","75","3531","16","15","2","0","https://pbs.twimg.com/media/GcIj_xAXgAANOz4.png",,,,,"false","1856085592297132353","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Someone help me out. How does liberal women shaving their heads punish America for electing Trump?","Mon Nov 11 21:19:16 +0000 2024","870","19282","62","325","13","3",,,,,,"false","1856084302938673202","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Crazy liberal women shaving their heads because Kamala lost fair &amp; square. Trump isn't going to hurt them. They are just hurting themselves. So weird.

How how do they think this hurts us again?

https://t.co/SOiTeWY4GQ","Mon Nov 11 21:18:23 +0000 2024","159","8364","22","81","6","3","https://pbs.twimg.com/ext_tw_video_thumb/1856052083545329664/pu/img/BTsrGWRwuhbHLCgD.jpg",,,,,"false","1856084081060065348","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","NO MAN LEFT BEHIND: Should Trump use his first day back in office to grant clemency and release ALL January 6th prisoners who’ve endured harsh sentences and solitary confinement under Biden? Is it time to end the double standard?","Mon Nov 11 20:46:04 +0000 2024","993","11830","180","170","11","4",,,,,,"false","1856075946933268561","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Should Trump punish States that refuse to Aid and deportations by denying the federal aid? I'm fine with that.","Mon Nov 11 20:25:59 +0000 2024","327","9914","35","97","4","1",,,,,"1856028049042534496","false","1856070894214410521","false","true",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","DID MARK CUBAN delete his pro-Harris tweets out of embarrassment after Trump’s victory? Cuban claims he routinely deletes old posts, but some think it’s an attempt to distance himself from the campaign’s failure. Do you believe Cuban’s explanation?","Mon Nov 11 19:43:45 +0000 2024","59","3121","10","19","0","0",,,,,,"false","1856060265197920688","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","ARE EUROPEAN ALLIES working against Trump’s Ukraine peace efforts? Reports say Britain, France, and Poland are forming an alliance to keep the war going, even if the U.S. pulls support. Is this about European security, or are they undermining American foreign policy?","Mon Nov 11 19:41:35 +0000 2024","40","2424","19","12","0","0",,,,,,"false","1856059720613728334","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Beautiful black woman thanks black men for electing Trump. This is AMAZING. https://t.co/kXZuYeyLvU","Mon Nov 11 18:58:32 +0000 2024","613","10294","139","11","8","12","https://pbs.twimg.com/ext_tw_video_thumb/1856048830065651712/pu/img/UD4fD7uAXBtVdo8e.jpg",,,,,"false","1856048885141254554","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Liberal snowflake claims that Trump's victory means ""America hates women.""

Um, why, because we oppose men in women's sports?  Or maybe Trump naming a woman his COS clued you in?  These people are clearly deluded. https://t.co/mbFeLwmriR","Mon Nov 11 18:54:37 +0000 2024","83","4144","27","35","2","5","https://pbs.twimg.com/ext_tw_video_thumb/1856047797973266432/pu/img/lnGZVpY1TMt_OUGd.jpg",,,,,"false","1856047900121542919","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","SHOULD STATES lose federal funding if they refuse to enforce Trump’s deportation orders? With some governors vowing not to cooperate, Ken Cuccinelli suggests states will need to choose between compliance and losing money. Do you think this is fair or overreach?","Mon Nov 11 17:35:44 +0000 2024","439","18118","83","149","8","2",,,,,,"false","1856028049042534496","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","WHO SHOULD BE TRUMP'S Attorney General pick? With top contenders like Mike Lee, Eric Schmitt, and John Ratcliffe, each with strong legal and political backgrounds, who do you think is best suited to lead the DOJ and implement Trump’s vision for law and order?","Mon Nov 11 17:30:59 +0000 2024","98","13433","15","164","6","1",,,,,,"false","1856026851447099572","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","I think the main reason why we have Trump winning big, and then Democrats holding on to Senate and House Seats is because many Democrats crossed over and voted for Trump for the direction of the country, but they still wanted their local representative to be a Democrat.","Mon Nov 11 17:01:51 +0000 2024","49","4239","9","17","1","1",,,,,,"false","1856019518583103518","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","IS NEWSOM RIGHT to call a special session to “Trump-proof” California from the incoming administration? With Trump planning big changes, is Newsom protecting state rights or creating more division? What impact do you think this will have?","Mon Nov 11 16:48:15 +0000 2024","6","5278","6","11","2","0",,,,,,"false","1856016096114995233","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","WHY DID 40 PERCENT of young women vote for Trump over Harris? Despite Harris’s focus on issues like abortion, polls show more under-30 voters cared about the economy. Is this a shift in values, or did Trump’s message resonate more?","Mon Nov 11 16:45:47 +0000 2024","36","7222","9","16","1","0",,,,,,"false","1856015478088708153","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","SHOULD BIDEN STEP DOWN to make Kamala Harris the first woman president? With Trump’s win, some say it’s time for Biden to pass the torch. Would this move unite the party or create more division? What do you think?","Mon Nov 11 16:40:55 +0000 2024","206","31393","45","718","39","5",,,,,,"false","1856014253288808498","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","IF TRUMP WON so big, why didn’t Republicans make bigger gains in Congress and state races? With the country swinging right, are GOP leaders missing something, or are voters just focused on Trump? What do you think happened?","Mon Nov 11 16:39:09 +0000 2024","479","23279","78","268","5","8",,,,,,"false","1856013806238908421","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","Well the Democrats try some sort of trickery to prevent Trump from being sworn in as the 47th president, or will they just go quietly Into the night?","Mon Nov 11 15:26:04 +0000 2024","138","8262","18","85","2","1",,,,,,"false","1855995415939661997","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","LUNTZ SPEAKS - Frank Luntz says Kamala made a huge error focusing on Trump!

Republican pollster Frank Luntz said Sunday on ABC’s “This Week” that the person who told Vice President Kamala Harris to focus on former President Donald Trump during her presidential campaign","Mon Nov 11 15:23:17 +0000 2024","72","4006","16","17","0","0",,,,,,"false","1855994715780305340","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","SOME HOLLYWOOD LOVE - Actor John Voight breaks with Hollywod in support of Trump!

[America was “being attacked” under the Biden-Harris administration, according to Academy Award-winning actor Jon Voight, who addressed fellow Americans in an emotional video celebrating Donald","Mon Nov 11 15:16:42 +0000 2024","141","4486","36","7","1","0",,,,,,"false","1855993057402859841","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","It really is shocking the 40% of Gen Z women supported Donald Trump in this election. Apparently abortion is less important than having a good job and being able to pay the rent and buy groceries.

Why do you think Trump was so successful and attracting young women voters?","Mon Nov 11 15:03:07 +0000 2024","172","3805","34","40","3","2",,,,,,"false","1855989641716867276","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","This is Tom Homan who Trump just named as Border Czar giving that Communist Jayapal a piece of America's mind!

https://t.co/COFKASHh8A","Mon Nov 11 11:00:00 +0000 2024","481","10173","84","16","3","13","https://pbs.twimg.com/amplify_video_thumb/1855839777687269376/img/PwKJpMXMAOBJeoh-.jpg",,,,,"false","1855928459270164594","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","California really is a problem isn't it? Why should the Democrats get California? Maybe a goal of the Trump Administration will be to take California back from the left. How do you think we can do that?","Mon Nov 11 10:48:30 +0000 2024","377","9866","33","144","7","5",,,,,,"false","1855925562859995388","false","false",
"true","false","https://pbs.twimg.com/profile_banners/17980523/1723738910","Tue Dec 09 01:54:21 +0000 2008","CEO of YourVoice™ Studios, Inc.  Host of YourVoice America.  This account is owned and managed by Bill Mitchell and has no direct affiliation with Donald Trump.","yourvoicenews.com","https://www.yourvoicenews.com","0","23","https://t.co/fXjbL2Wzv7","0","38944","444973","14225","true","17980523","true","false","false","Virginia","18049","Bill Mitchell","1863716517168238709","false","https://pbs.twimg.com/profile_images/1667984522732773376/e8R6vMh9_normal.jpg","","267127","https://twitter.com/mitchellvii","user","https://x.com/mitchellvii","mitchellvii","I'm glad to see that Donald Trump is appointing tough loyalists to his administration this time and not giving any quarter to establishment RINOS.  In 2016 Donald Trump did not have a political entourage.  Now he has one.","Mon Nov 11 10:19:01 +0000 2024","137","2898","13","10","0","0",,,,,,"false","1855918144830804359","false","false",
