"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","Jersey Shore's Vinny Guadagnino shows his support for Donald Trump while attending his MSG rally -- adding, ""I don't vote for anyone Dick Cheney votes for,"" after Cheney endorsed Kamala Harris (via @toofab)
https://t.co/D9dhhhDV1d","Mon Oct 28 22:00:12 +0000 2024","2507","142420","267","228","51","27",,,"false","1851021171849900075","false","false",
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","Sunny Hostin Calls Out Donald Trump After Puerto Rico Insult at NYC Rally   |  Click to read more 👇 https://t.co/4mcm2m5qbs","Mon Oct 28 19:23:34 +0000 2024","195","87830","32","406","7","7",,,"false","1850981755773186497","false","false",
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","Bad Bunny Shows Support for Kamala Harris After Puerto Rico 'Garbage' Joke at Trump Rally   |  Click to read more 👇 https://t.co/VJAnKWmGF5","Mon Oct 28 14:46:56 +0000 2024","492","101491","84","361","13","12",,,"false","1850912136773488799","false","false",
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","49ers' Nick Bosa Supports Trump, Crashes Teammates Post-Game Interview W/ MAGA Hat   |  Click to read more 👇 https://t.co/mt2b7sWL1c","Mon Oct 28 14:37:11 +0000 2024","599","86793","40","134","8","5",,,"false","1850909682514145652","false","false",
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","Comedian Tony Hinchcliffe Blasted For Joke About Puerto Rico at Trump Rally   |  Click to read more 👇 https://t.co/U38hsd4Is4","Sun Oct 27 22:48:42 +0000 2024","328","128011","54","371","26","14",,,"false","1850670992051392896","false","false",
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","Michelle Obama Blasts Donald Trump's 'Gross Incompetence' at Kamala Harris Rally   |  Click to read more 👇 https://t.co/v6yge1ZDS6","Sat Oct 26 22:42:29 +0000 2024","248","83893","37","330","12","5",,,"false","1850307037168574960","false","false",
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","Donald Trump Pesters Joe Rogan for Endorsement On Podcast   |  Click to read more 👇 https://t.co/G7rqioz3sM","Sat Oct 26 16:01:41 +0000 2024","197","84435","24","301","7","5",,,"false","1850206171161899371","false","false",
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","Porn Star Richelle Ryan Says Donald Trump Would Be Good for Adult-Film Industry   |  Click to read more 👇 https://t.co/KdKrGn8ITR","Fri Oct 25 21:09:21 +0000 2024","304","147217","38","77","17","32",,,"false","1849921212614422688","false","false",
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","Charlamagne Tha God and Anderson Cooper Clash Over CNN Trump Coverage   |  Click to read more 👇 https://t.co/yZsuoKivmy","Fri Oct 25 15:38:04 +0000 2024","66","40959","17","60","1","5",,,"false","1849837843985657893","false","false",
"false","true","https://pbs.twimg.com/profile_banners/16331010/1664401115","Wed Sep 17 15:50:22 +0000 2008","Breaking entertainment news as it happens.","TMZ.com","http://www.TMZ.com","0","23","https://t.co/LQPPfVeJqW","0","1381","8183026","925","true","16331010","true","false","false","Los Angeles, CA","57198","TMZ","false","https://pbs.twimg.com/profile_images/948698715220410368/EkNILtvi_normal.jpg","","463612","https://twitter.com/TMZ","user","https://x.com/TMZ","TMZ","Business","Bruce Springsteen Says Donald Trump is Running to Be 'American Tyrant'   |  Click to read more 👇 https://t.co/SzTHKAl3yt","Fri Oct 25 00:42:29 +0000 2024","293","66870","49","243","5","7",,,"false","1849612462506582401","false","false",
