"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","fullText","createdAt","likeCount","viewCount","retweetCount","replyCount","quoteCount","bookmarkCount","media/0","media/1","media/2","media/3","quoteId","isReply","id","isRetweet","isQuote","inReplyToUserId"
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸TRUMP’S PLAN TO ABOLISH THE DEPARTMENT OF EDUCATION: HOW WILL IT WORK?

Trump has vowed to shut down the U.S. Department of Education and return educational control to state and local levels, a move that would require 60 of the 100 Senate votes to enact.

The proposal includes https://t.co/ZDUluL4bKv","Mon Nov 25 02:14:12 +0000 2024","211","36384","21","76","3","20","https://pbs.twimg.com/media/GdMb_IiXoAAZDuB.jpg","https://pbs.twimg.com/media/GdMcAmfWsAAGyr5.jpg",,,,"false","1860869564713828402","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸 ELON AND VIVEK TAKING THE AXE TO THE FEDERAL BUDGET

Elon and Vivek are driving Trump’s Department of Government Efficiency (Doge) plan, aiming to cut federal regulations, spending, and workforce by up to 25%.

Key moves include leveraging Supreme Court rulings like Chevron https://t.co/cdRbmKW8gG","Mon Nov 25 01:46:33 +0000 2024","328","35217","62","40","4","17","https://pbs.twimg.com/ext_tw_video_thumb/1860862572490006528/pu/img/6XrADCGLJdyjetfN.jpg",,,,,"false","1860862606602285070","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸TRUMP TO EXPEL TRANSGENDER TROOPS FROM U.S. MILITARY

Trump reportedly plans to sign an executive order to discharge all transgender members from the military as early as his first day back in office, forcing 15,000 troops out. 

The ban will also prevent future trans https://t.co/f5LHcFFAgI","Sun Nov 24 23:46:31 +0000 2024","13172","592156","1402","1169","224","432","https://pbs.twimg.com/media/GdMBJ_5WEAAHmcH.jpg",,,,,"false","1860832399673766295","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸HALPERIN: LIBERAL MEDIA IS STUCK IN A 'BLUE BUBBLE' AND DISCONNECTED FROM REALITY

Veteran journalist Mark Halperin criticized “Never Trumpers” and liberal media for living in a “blue bubble” disconnected from reality after Trump’s victory.

Halperin warned that the left’s https://t.co/hUU6jnUPAU","Sun Nov 24 20:09:33 +0000 2024","180","30287","54","19","2","8","https://pbs.twimg.com/media/GdLPSa0XIAA3H14.jpg","https://pbs.twimg.com/media/GdLPhE-XgAAMQtt.jpg",,,,"false","1860777799612829741","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸 TRUMP QUESTIONS THE FED: LEANING TOWARD ALTERNATIVES?

Ron Paul led efforts to abolish the Federal Reserve, calling it unconstitutional, blaming it for economic instability, and driving inflation, bailouts, and inequality.

Trump has recently echoed these criticisms, accusing https://t.co/xpsuilPMRB","Sun Nov 24 17:20:11 +0000 2024","139","27285","30","21","1","12","https://pbs.twimg.com/media/GdKoxc1W4AAnXL9.jpg","https://pbs.twimg.com/media/GdKoxcuWsAACyAd.jpg","https://pbs.twimg.com/media/GdKoxc1WsAAGunE.jpg","https://pbs.twimg.com/media/GdKoxcuXkAA0g-q.jpg",,"true","1860735177888063872","false","false","1319287761048723458"
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸TRUMP'S APPROVAL RATING? PRETTY, PRETTY GOOD FOR HANDLING OF TRANSITION

59% Approve?!

During the 2016 presidential transition, Trump’s approval ratings sucked:

41% approval - Marking the lowest approval for an incoming president since 1992 and significantly lower than Barack https://t.co/DSsP4vzzYS","Sun Nov 24 17:00:14 +0000 2024","172","29693","31","30","1","5","https://pbs.twimg.com/media/GdKj6CoWQAAY2Ud.jpg",,,,,"false","1860730156282691858","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","Trump approval surges to all-time high...is anyone shocked? https://t.co/4Rqp8qK9WP","Sun Nov 24 14:20:15 +0000 2024","341","32352","45","55","4","9","https://pbs.twimg.com/media/GdJ_bi_WQAATBNu.png",,,,,"false","1860689895125144003","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸TRUMP VOWS TO DESTROY VENEZUELAN GANG TREN DE ARAGUA AFTER BIDEN LET THEM IN

Trump faces the task of deporting Tren de Aragua gang members, who entered the US under the Biden administration’s policies that halted Venezuelan deportation flights.

With over 800,000 Venezuelans https://t.co/pHlkCRntd1","Sun Nov 24 14:00:50 +0000 2024","762","40960","148","46","8","16","https://pbs.twimg.com/media/GdJ68KeXAAAnROV.jpg","https://pbs.twimg.com/media/GdJ69QjXsAAJRv7.jpg","https://pbs.twimg.com/media/GdJ6-YxWsAA0k1_.jpg","https://pbs.twimg.com/media/GdJ7Jn2W0AAf_DY.jpg",,"false","1860685009159410012","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸TRUMP ALLIES PLAN CRACKDOWN ON PRO-PALESTINIAN PROTESTS

As Trump prepares for his return to the White House, allies and congressional Republicans are outlining plans to target pro-Palestinian protesters and affiliated groups through federal investigations and potential https://t.co/vBzHpNbjKH","Sun Nov 24 12:26:24 +0000 2024","269","36727","49","59","5","15","https://pbs.twimg.com/media/GdJlU27WIAA3Jp1.png","https://pbs.twimg.com/media/GdJlZBRXsAADn3Q.jpg","https://pbs.twimg.com/media/GdJlgTlWwAE7BXY.jpg","https://pbs.twimg.com/media/GdJliLRWwAAcdhH.jpg",,"false","1860661244505571433","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸‘MORNING JOE’ HITS LOWEST RATINGS SINCE 2021 AFTER LEFTIST MELTDOWN OVER TRUMP MEETING

MSNBC's ""Morning Joe"" suffered its lowest ratings since 2021 after co-hosts Joe Scarborough and Mika Brzezinski revealed they met Trump at Mar-a-Lago to ""restart communications.""

Nielsen https://t.co/W6ErwcZiGV","Sun Nov 24 12:12:56 +0000 2024","379","39756","67","54","11","10","https://pbs.twimg.com/media/GdJiYfHXYAEQuh3.jpg","https://pbs.twimg.com/media/GdJiZRjWwAArTQw.jpg","https://pbs.twimg.com/media/GdJibXtWwAADuTT.jpg","https://pbs.twimg.com/media/GdJic8kW0AAB7As.jpg",,"false","1860657854601998336","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸GENERAL BEHIND AFGHAN EVACUATION HAS PROMOTION BLOCKED

Sen. Markwayne Mullin has blocked the promotion of Lt. Gen. Christopher Donahue, the last U.S soldier to leave Afghanistan during the chaotic 2021 evacuation. 

The move comes as Trump’s team considers plans to fire https://t.co/NuIsSyQtzb","Sun Nov 24 11:07:06 +0000 2024","176","31686","25","38","4","13","https://pbs.twimg.com/media/GdJTVfbWQAA3yGF.jpg",,,,,"false","1860641285490569708","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸🇺🇦 BIDEN’S LAST DITCH EFFORT TO STRENGTHEN UKRAINE

Before Trump takes office, Biden has escalated military support, allowing Kyiv to strike deeper into Russian territory and approving new arms shipments, including anti-personnel land mines. 

In addition, he forgave $5 https://t.co/6cOUyYDdNh","Sun Nov 24 10:51:21 +0000 2024","317","39679","104","139","16","35","https://pbs.twimg.com/media/GdJPx-FWgAABqQy.jpg",,,,,"false","1860637321210597543","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸 TRUMP'S CABINET PICKS: 2024 vs 2016

His new Cabinet lineup is shaking up Washington with bold picks that scream loyalty and alignment with his election promises. 

His 2016 Cabinet was plagued by insider backstabbing, which led to a high turnover rate as Trump sought to align https://t.co/Lhrwn7wU1j","Sun Nov 24 08:45:46 +0000 2024","165","52624","26","35","3","11","https://pbs.twimg.com/media/GdIzCNgXwAActBg.jpg",,,,"1860522518492381629","false","1860605720049152131","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨 TRUMP’S RETURN: THE OVERTON WINDOW SWINGS WIDE OPEN - IS POLITICAL CORRECTNESS DEAD?

The last four years have been about narrowing the Overton window—pushing certain ideas and policies back to the margins.

But Trump’s return signals the window is opening again, letting https://t.co/3Cs6kH75OP","Sun Nov 24 07:43:37 +0000 2024","141","37963","36","27","1","12","https://pbs.twimg.com/media/GdIk0JBWwAAHvX6.jpg",,,,"1860575443923141092","false","1860590079879663874","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸NICOLE SHANAHAN: BOBBY’S NOMINATION TO HHS IS AN ANSWER TO MY PRAYERS

“Millions of Americans who have personally experienced the harms of vaccine injury have had one of their happiest days when Trump nominated Bobby to HHS.

He is gonna bring his expertise and passion to https://t.co/6mulmLaU2o","Sun Nov 24 04:40:41 +0000 2024","1557","269195","249","41","8","61","https://pbs.twimg.com/ext_tw_video_thumb/1860543887233646592/pu/img/6W8lhmS7tyfq0NyY.jpg",,,,,"false","1860544043211464806","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸 DAVID SACKS: OLD REPUBLICANS CAN PUT TRUMP'S PLAN AT RISK

""If the reform agenda fails, to be frank, it probably is not gonna be the democrats. 

It's probably gonna be these holdouts in the republican party even for it.""

Source: @TheAllInPod, @DavidSacks https://t.co/iWZWwcUMQf","Sun Nov 24 03:35:57 +0000 2024","182","98864","39","38","3","9","https://pbs.twimg.com/ext_tw_video_thumb/1860527608653357056/pu/img/MqEbGyMDRocwXvtI.jpg",,,,"1860521277892489319","false","1860527751947493739","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸CHAMATH: THE WILL OF THE VOTE WAS TO END THE WAR

""Forget Biden and Trump for a second. 

If you take a step back, what was voted in was to end this war and for the United States to get our hands out of it.

You couldn’t have a clearer message to the sitting president in the https://t.co/gue3IncXIq","Sun Nov 24 03:10:14 +0000 2024","266","161937","70","29","4","21","https://pbs.twimg.com/ext_tw_video_thumb/1860520247368749056/pu/img/T9ksRC4Vxh30eT7r.jpg",,,,"1860518715621621796","false","1860521277892489319","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸JASON: DOGE WANTS TO FIX ALL THINGS UNNECESSARY WITH GOVERNMENT 

“They want to cut overbearing and unnecessary regulation, obviously. 

They want to cut unnecessary administrative roles, save taxpayers money, and run it by founders, not politicians, to help.

The Trump https://t.co/wWTjeOwHh0","Sun Nov 24 01:55:29 +0000 2024","169","84203","37","23","3","8","https://pbs.twimg.com/ext_tw_video_thumb/1860502265028644864/pu/img/Bc8S_gkJskmUcR9d.jpg",,,,"1860404386985386232","false","1860502469647777863","false","true",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸TRUMP LEANS TOWARDS JAY BHATTACHARYA FOR N.I.H.

Stanford professor Jay Bhattacharya, known for his criticism of COVID lockdowns and co-authoring the Great Barrington Declaration, is reportedly Trump’s top choice for N.I.H. (National Institute of Health) director.

This https://t.co/PcNuELVMti","Sun Nov 24 00:50:42 +0000 2024","11309","1853702","1728","535","270","328","https://pbs.twimg.com/media/GdHGLOuWQAAxG7Q.jpg",,,,,"false","1860486166606180514","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🇺🇸 TRUMP NOMINATES BROOKE ROLLINS AS SECRETARY OF AGRICULTURE

Trump announced Brooke Rollins as his pick for the 33rd U.S. Secretary of Agriculture.

Rollins, a Texas native, served in key roles during Trump’s first term, including Director of the Domestic Policy Council and https://t.co/T19nXwp3Pa","Sat Nov 23 21:24:25 +0000 2024","197","32764","33","28","4","6","https://pbs.twimg.com/media/GdGW2FBXEAEyToc.jpg","https://pbs.twimg.com/media/GdGW2afWkAAW-8e.jpg",,,,"false","1860434253630058972","false","false",
"https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg","Mario Nawfal’s Roundtable","https://twitter.com/RoundtableSpace","DeepLink","Badge","BusinessLabel","true","true","https://pbs.twimg.com/profile_banners/1319287761048723458/1687204248","Thu Oct 22 14:42:25 +0000 2020","Host of the Largest Show on X | Unfiltered Unbiased 24x7 News | Founder & Investor","roundtable.live","https://roundtable.live","0","23","https://t.co/Lru9VAixI8","0","139681","1807985","37443","true","1319287761048723458","true","false","false","","64643","Mario Nawfal","1863591956619858166","false","https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg","","89723","https://twitter.com/MarioNawfal","user","https://x.com/MarioNawfal","MarioNawfal","🚨🇺🇸 GRENELL CONSIDERED AS TRUMP'S UKRAINE ENVOY?

Ric Grenell, former acting Director of National Intelligence and Trump loyalist, is reportedly under consideration for a potential new role as special envoy for the Russia-Ukraine conflict.

Sources say Trump is weighing the https://t.co/kTxAzllsHy","Sat Nov 23 19:21:01 +0000 2024","230","30146","46","37","0","6","https://pbs.twimg.com/media/GdF60yYWQAAFZj9.jpg","https://pbs.twimg.com/media/GdF6174XEAAM1Gt.jpg",,,,"false","1860403195584938482","false","false",
