author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,place,avatar,Pi,Ei,Ni,PZ,DG,NCI,info
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,Only a few more months until Trump AG @MattGaetz shuts down all Fed cosplay operations,2024/11/18 17:09,860140,38888341,224613,93756,16813,37097,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,0,85,92,53,81,20,21
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Donald Trump is not surprised by the Uniparty snakes trying to sink his presidential agenda.

President Trump watched as his first term was sabotaged by the Russia hoax, a dead-end Mueller investigation, a J6 trap, and two sham impeachments.

Trump is going to get his Cabinet",2024/11/18 16:09,857732,38856619,224187,93712,16806,37082,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,98,36,34,67,93,3,95
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Chicago Democrats vow to block Trump's mass deportation plan, even while admitting it could be disastrous for the city.

""It's been catastrophic for the city of Chicago. And if you take away those federal funds, it's only gonna get worse for us here.""
https://t.co/94J4QfdvmH",2024/11/18 12:30,856599,38831554,223836,93687,16802,37061,https://pbs.twimg.com/amplify_video_thumb/1858480519404773376/img/YXhxB2YYhnSZ6z93.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,9,76,65,39,51,41,38
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"MSNBC is suddenly realizing it made a *BIG MISTAKE* with its coverage of the Trump campaign e?���
https://t.co/Kk7aXVxML9",2024/11/18 12:25,856410,38816891,223780,93652,16801,37055,https://pbs.twimg.com/amplify_video_thumb/1858482360200691712/img/dzTlEPsBl_QPO7jn.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,27,13,88,71,20,62,85
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"@Mark_R_Mitchell Exactly. It proves that Donald Trump is putting national unity above his ego. 

Trump changed after Butler County.",2024/11/18 12:11,852611,38710060,222996,93512,16769,36847,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,89,48,12,88,59,25,46
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""TRUE!!!""

Donald Trump confirms he will declare a ""national emergency"" to address the illegal migrant crisis. 

Trump plans to use military assets to mass deport illegal aliens to 'reverse the Biden invasion.' 

Do you support this? https://t.co/I0zPZ0bmly",2024/11/18 12:08,851669,38694246,222963,93487,16767,36845,https://pbs.twimg.com/media/GcqnBCLWMAAAnKN.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,78,25,35,2,52,55,24
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""We didn't see eye-to-eye on a lot of issues and we told him so. What we did agree on was to restart communication.""

MSNBCa??s Morning Joe hosts reveal they visited Mar-a-Lago to talk with Donald Trump over the weekend. 

This is an odd thing to do with a 'fascist dictator,' no? https://t.co/SB8avBFoCx",2024/11/18 12:01,849109,38619225,222445,93283,16722,36814,https://pbs.twimg.com/ext_tw_video_thumb/1858480330878992384/pu/img/n6yYhHrkRvsTK84x.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,74,67,28,94,19,33,9
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Trump attorney @AlinaHabba has a rude awakening for Special Counsel Jack Smith.

""We're not done with him... You cannot resign and hide from what you did."" 

""You're running real quick. If you had nothing to hide, where are you going?"" 

BOOM. e??��
https://t.co/w1xvoamlho",2024/11/18 3:35,834074,37554040,220205,90925,16410,36283,https://pbs.twimg.com/amplify_video_thumb/1857500745488015361/img/RFh8uYs6LC8eCAye.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,28,46,94,40,11,13,53
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"NFL players are doing the Trump dance every week.

Did Donald Trump just fix the NFL? e?��?
https://t.co/uxqygU4lkX",2024/11/17 21:16,830012,37479211,219350,90885,16400,36212,https://pbs.twimg.com/amplify_video_thumb/1858249288268038144/img/w6M1E5mYVDFnf3mR.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,82,3,75,77,20,24,60
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING: President Joe Biden is sending U.S. long-range missiles to Ukraine that can strike deep inside Russia.

""Mr. Bidena??s decision is a major change in U.S. policy,a?? the NYT reports.

The American people will be lucky to avoid WW3 before President Trump takes office https://t.co/wwlD5JAPrY",2024/11/17 18:34,828438,37445483,219169,90852,16386,36183,https://pbs.twimg.com/media/Gcm2vHzXMAAGQu0.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,26,57,23,42,45,37,65
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: Ukrainian President Volodymyr Zelenskyy admits the war between Russia and Ukraine will a??end soonera?? under President Donald Trump.

SO. MUCH. WINNING. e??? https://t.co/SVlHjpX8Dp",2024/11/17 17:01,826778,37394358,218386,90649,16338,36102,https://pbs.twimg.com/media/GcmhQrrW0AIoOOx.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,12,77,74,75,38,77,56
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: New @DOGE czar @VivekGRamaswamy now says ""entire agencies will be deleted"" under Trump e??��

Do you support this?
https://t.co/92iwqx071r",2024/11/17 16:12,826470,37383512,218332,90627,16332,36101,https://pbs.twimg.com/ext_tw_video_thumb/1858173549476794368/pu/img/oZUwyf2AJDc9smnN.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,6,37,78,44,8,82,56
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""What the American people... delivered with the mandate... is a demand that we shake up the status quo.""

""These are disrupters. They are by design.""

Speaker Johnson explains to a gobsmacked Jake Tapper that Trump has a right to pick his cabinet officials
https://t.co/yZnirLdObG",2024/11/17 15:28,819532,37323635,217238,90006,16275,36045,https://pbs.twimg.com/amplify_video_thumb/1858168320026898432/img/prTmfUs-vtKwRcft.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,7,93,40,17,71,22,6
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Your chance of dying from an extreme weather event has gone down 97% in the last century."" 

Trump's Energy Secretary will not be spreading any climate hoaxes, thank you very much e??��
https://t.co/CCJtPBjqep",2024/11/17 15:23,818722,37293396,217049,89970,16269,36025,https://pbs.twimg.com/amplify_video_thumb/1857913986638901248/img/iFO9e82mG7E2VDRt.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,83,49,67,60,12,90,43
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"You're not going to believe this, but Adam Schiff is still acting like the Trump-Russia collusion hoax is REAL e?��� 
https://t.co/qOGZKZlECQ",2024/11/17 14:52,816437,37260659,216696,89934,16261,35966,https://pbs.twimg.com/amplify_video_thumb/1858157251686440960/img/ctqfajt_QOPnOYQm.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,76,24,84,13,30,86,28
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Here is the hidden reason why Senate Republican turncoats are trying block Trump's cabinet picks.

The selection of @MattGaetz for attorney general, although controversial, is a blessing in disguise. 

Trump has pulled off a master stroke to smoke out the corrupt senators who are https://t.co/5ss4z5tn6m",2024/11/16 22:19,815079,37229540,216416,89711,16238,35939,https://pbs.twimg.com/media/Gciec9xW8AAhk4a.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,62,14,13,13,48,39,46
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

President-elect Donald Trump announced that he is tapping Chris Wright, the CEO and founder of Liberty Energy, to lead the Department of Energy.

""I am thrilled to announce that Chris Wright will be joining my Administration as both United States Secretary of Energy, https://t.co/PtDESpJnTB",2024/11/16 21:33,806301,37080396,213315,89396,16095,35408,https://pbs.twimg.com/media/GciV7dnXQAAhA6c.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,87,7,78,13,59,75,9
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Water is wet: The Pentagon is still acting like a rogue agency unaccountable to the American people.

This must change under the Trump administration. @PeteHegseth",2024/11/16 19:16,804573,37044125,212817,89351,16080,35377,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,35,84,35,67,4,25,80
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"The Republican-led Senate is likely to block Donald Trump's nomination of @MattGaetz as Attorney General, according to a new report.

""More than half of Senate Republicans say Matt Gaetz won't be confirmed as AG,"" NBC reported.

Senators reportedly want to see the House Ethics https://t.co/PQDxLY0oA3",2024/11/16 18:56,804209,37025846,212705,89334,16077,35373,https://pbs.twimg.com/media/GchtWV4WMAAe470.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,1,46,21,42,95,35,34
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,Donald Trump has learned his lesson: Don't trust the FBI,2024/11/16 16:47,803818,36997432,212579,89108,16057,35351,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,38,26,4,17,26,93,78
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"This is not legitimate. Ita??s time for the Trump DOJ to make an example of election fraudsters. 

Bucks County, youa??re about to #FAFO",2024/11/16 0:36,801716,36959416,212353,89066,16056,35342,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,46,90,11,3,84,97,21
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Washington D.C. doesn't hate Donald Trump for his personality.

90% of Trump's critics have terrible personalities. 

Humorless, petty, angry scolds who stand in the way of the American people.

Donald Trump is not only a fighter, but a dancer
https://t.co/UUojCiPBSQ",2024/11/15 16:27,798858,36909993,211473,88977,16047,35312,https://pbs.twimg.com/ext_tw_video_thumb/1854280201716563968/pu/img/hODj7U5NGwqSic6s.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,36,91,60,8,11,66,37
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"This is the kind of despicable race-baiting that led to Donald Trump getting more of the Black vote than any Republican in recent history.

The American People have had enough of it. https://t.co/dtxXPllpYa",2024/11/15 16:11,798569,36899561,211437,88965,16044,35300,https://pbs.twimg.com/media/GccCqLoWMAEKYEr.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,62,32,71,22,90,45,87
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"House Democrats are denying the results of the 2024 election.

They are trying to form a ""shadow government"" to defy and undermine President Trump's authority.

The Democratic Party is trying to lead an unconstitutional ""insurrection"" against Trump.
https://t.co/80x71y77HG",2024/11/15 15:42,798357,36887294,211398,88945,16041,35294,https://pbs.twimg.com/amplify_video_thumb/1857215339471233024/img/CrIQuIJN1SjF4luY.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,83,67,29,3,96,19,40
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Amazing. Javier Milei did the Trump dance to Y.M.C.A. at Mar-a-Lago. e???
https://t.co/QxGSHh6Sqd",2024/11/15 15:11,786235,36443366,205685,87031,15428,33892,https://pbs.twimg.com/amplify_video_thumb/1857435079380807680/img/Pur1vGZEf-LUtRK5.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,94,38,12,61,55,49,92
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: Donald Trump is *SUING* major  media outlets ahead of his second presidential term. 

President-Elect Donald Trump has filed multiple lawsuits against media outlets, including the New York Times, Penguin Random House, and CBS News, alleging defamation and election https://t.co/yDybALYSTm",2024/11/15 14:29,780545,36234470,204798,86927,15371,33650,https://pbs.twimg.com/media/GcbqXPxWwAEklEq.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,30,45,42,44,63,95,10
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"CNN is hosting an on-air struggle session over Trump's selection of @RobertKennedyJr to lead HHS.

But @ScottJenningsKY isn't having it. 

Jennings shuts down the CNN panelists' attacks on RFK Jr. and gives everyone a reminder about why Trump voters rebuked the public health https://t.co/dPNrP15zgc",2024/11/15 13:33,776791,36182095,203881,86795,15328,33586,https://pbs.twimg.com/ext_tw_video_thumb/1857414946998439936/pu/img/qF69Rzi09QJcBn3o.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,30,3,80,1,57,62,99
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"This may seem funny, but one of the things I am looking forward to the most in Trumpa??s presidency is when @RobertKennedyJr takes the incessant ED drug commercials off the air.

If youa??ve got problems with your equipment, just go see a doc and leave us out of it.

And, if wea??re",2024/11/15 5:24,773098,35965667,203139,86604,15290,33318,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,67,66,70,22,100,58,9
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,Here is why the Uniparty really hates Donald Trump: He wants to put an end to the lootimg of American taxpayers,2024/11/15 1:38,771101,35941628,202914,86456,15281,33306,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,92,7,26,51,36,69,17
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: President-elect Donald J. Trump said he will nominate Todd Blanche to become the Deputy Attorney General.

Blanche defended Trump against the Biden DOJ's unprecedented lawfare cases, which were blatant acts of election interference.

Justice is coming. a????? https://t.co/8KRl5xy3MV",2024/11/15 0:37,769649,35909130,202201,86435,15271,33241,https://pbs.twimg.com/media/GcYsNFxWoAArpJD.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,42,74,51,99,84,52,95
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

President Donald Trump has officially nominated @RobertKennedyJr to lead the Department of Health and Human Services.

The President released the following statement on Truth Social:

""I am thrilled to announce Robert F. Kennedy Jr. as The United States Secretary of https://t.co/4UTYZu1hK9",2024/11/14 21:20,768775,35891144,202066,86419,15266,33224,https://pbs.twimg.com/media/GcX_6QPWMAAzAmu.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,57,31,4,28,4,43,16
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING: Politico now reports that @RobertKennedyJr is expected to be Donald Trump's nomination to lead the Department of Health and Human Services.

Do you support this pick? https://t.co/Z61JupTR6O",2024/11/14 20:56,767152,35863322,201745,86374,15256,33206,https://pbs.twimg.com/media/GcX6SUtXUAA3c6q.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,97,66,5,31,3,10,46
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Like Donald Trump, RFK Jr. is already getting wins for the American people and he's not even in office yet

The problem is fixing itself!",2024/11/14 20:53,766142,35842766,201656,86277,15243,33202,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,40,88,82,61,5,99,92
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: House Democrat Robert Garcia *MELTS DOWN* about @RobertKennedyJr having a ""big role in the Trump administration.""

""Just days ago he pledged to gut the NIH, firing hundreds of scientists and researchers on Day One.""

Who supports RFK Jr.? a??
https://t.co/XhZrQjupG4",2024/11/14 20:34,765396,35823422,201510,86244,15235,33197,https://pbs.twimg.com/ext_tw_video_thumb/1857154788284055553/pu/img/cDkk1GFqzgsbtxCx.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,9,82,47,48,9,87,28
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"So, Dan Goldman wants to introduce a resolution stating Donald Trump cannot serve a third term as president.  

This is literally the purpose of the 22nd amendment. 

Democrats have lost it e?��a https://t.co/XOdIB0ONzv",2024/11/14 19:59,760925,35741215,200862,85702,15160,33140,https://pbs.twimg.com/media/GcXtLEOWAAE03RD.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,74,34,65,54,74,31,23
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,This is a good theory. Gaetz's AG nomination is a way of smoking out the Trump backstabbers in the Senate. https://t.co/6NzTgljMo8,2024/11/14 19:22,760649,35726075,200803,85633,15150,33134,https://pbs.twimg.com/media/GcXkVYWagAEDqvR.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,94,81,54,55,62,19,68
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: 'Desperate Housewives' actress Eva Longoria has become even more desperate after Donald Trump won re-election.

She no longer lives in the United States. The Hollywood B-list celebrity splits time between living in Spain and Mexico.

Longoria says shea??s concerned about https://t.co/ipoMgvI69Z",2024/11/14 17:09,759967,35688685,200686,85588,15143,33115,https://pbs.twimg.com/media/GcXEaaXWEAEX2qe.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,64,27,79,65,15,0,56
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Senator John Cornyn has run to the press to complain about the @MattGaetz AG nomination.

The senator wants to reopen the ethics probe. Again. 

Cornyn didn't even wait until the smoke cleared from the Senate Majority Leader vote to stab Trump in the back
https://t.co/gy6kqVy3UC",2024/11/14 16:59,759754,35669866,200660,85459,15133,33113,https://pbs.twimg.com/ext_tw_video_thumb/1857086389059223552/pu/img/d-OmfHWmf3rjJuHH.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,33,92,51,98,65,37,37
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"So, who will prosecute Trump if they get fired? Matt Gaetz? e???",2024/11/14 16:27,729237,32393551,191107,78879,13732,32235,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,82,20,41,85,22,76,73
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"a??I think choices are very good except one. Look, Gaetz wona??t get confirmed, everybody knows that.""

Kevin McCarthy is obviously not a fan of Trump's pick of @MattGaetz for AG https://t.co/wh03whzKLh",2024/11/14 16:26,729106,32374257,191080,78872,13730,32234,https://pbs.twimg.com/amplify_video_thumb/1857097533970886656/img/nsEizKZufP8GsGjJ.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,42,67,39,57,33,43,94
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,Jim Acosta is fake-newsing again. Trump won the popular vote easily https://t.co/dvMI7ydEDG,2024/11/14 5:58,728810,32345862,191020,78647,13709,32211,https://pbs.twimg.com/media/GcUswYiW8AEhwcQ.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,35,46,11,89,13,45,87
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"MSNBC brought on Mueller's ""pit bill"" Andrew Weissmann to condemn Trump's @MattGaetz pick out of fear that he would weaponize the justice department.

ANDREW. WEISSMANN.

This is kind of like bringing on Jeffrey Dahmer for culinary criticism",2024/11/14 5:43,727646,32316488,190676,78615,13704,32183,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,95,15,3,18,51,20,35
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""We saw a unified front related to a transition, in the Oval Office meeting. But a lot was said on the campaign trail, like Trump is a 'dangerous threat to our country and our democracy'. Was there an apology?""

KJP does not want to be reminded about all the lies she told on the https://t.co/VxR9zRKDH8",2024/11/14 5:18,727465,32309961,190634,78601,13701,32178,https://pbs.twimg.com/ext_tw_video_thumb/1856929379311321088/pu/img/A0xFIP7AduPbeaLu.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,37,36,83,17,62,59,78
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""The general vibe on the Hill right now is WTF.""

""People are shocked at the news of Gaetz...""

""Senators, Republican lawmakers, even one of them in a closed-door meeting, said a??oh my Goda?? when they saw the post from Donald Trump.""

Americans, are you not entertained? e?��� https://t.co/xv0wwqzXoP",2024/11/14 1:00,726758,32275137,190501,78556,13695,32140,https://pbs.twimg.com/ext_tw_video_thumb/1856864566400937984/pu/img/93L78H7tiFqZbLvw.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,21,96,97,78,49,45,94
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"John Fetterman reacts to Donald Trump's cabinet picks.

""I would describe it as God-tier level trolling... to own the libs in perpetuity."" https://t.co/pxtM0CHXzG",2024/11/14 0:57,725688,32227868,190359,78455,13671,32103,https://pbs.twimg.com/ext_tw_video_thumb/1856863355568259072/pu/img/ynBJ4Zgmvw6LB3hX.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,3,41,10,83,13,81,59
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""Whata??s your reaction to Matt Gaetz as the attorney general?""

""Well, Jake, when I was first informed that President-Elect Trump had nominated Congressman Matt Gaetz to be the next attorney general, I was speechless.""

Good. Then you got the message. https://t.co/ggvYan3gq4",2024/11/14 0:37,724962,32178115,190252,78383,13655,32049,https://pbs.twimg.com/ext_tw_video_thumb/1856858589819703296/pu/img/0211kKKv84ZsRtL9.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,9,69,80,24,9,56,71
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"The one thing I can say about the Trump Cabinet picks so far is they may not be exact a??fits.a??

But that seems to be the entire point. Something needs to change in the rotten American government.

We need disruptors and wild cards. Because the Washington status quo is unacceptable",2024/11/13 21:08,723815,32137411,190110,78315,13648,32034,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,85,76,91,84,1,94,17
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"I am not sure at this point if Donald Trump wants to run the best government or put on the best reality TV show in American history.

Maybea?| both?",2024/11/13 20:58,722917,32121586,189947,78269,13640,32028,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,43,71,6,12,83,88,99
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Donald Trump has now assembled the ultimate team of rivals cabinet:

a?�� @mattgaetz for Attorney General
a?�� @TulsiGabbard for DNI
a?�� @marcorubio for Sec. of State
a?�� @PeteHegseth for Pentagon chief
a?�� Susie Wiles for Chief of Staff
a?�� Tom Homan for Border Czar
a?�� @KristiNoem for",2024/11/13 20:45,722692,32098660,189915,78236,13636,32024,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,73,82,61,80,61,4,86
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

@TulsiGabbard is officially nominated to become 47th President Donald Trumpa??s Director of National Intelligence.

Do you approve of this pick? https://t.co/S2yoclGLY5",2024/11/13 20:13,720248,32010991,189304,78075,13596,31820,https://pbs.twimg.com/media/GcSm4k4WUAAU6iJ.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,91,6,5,8,94,40,1
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"I saw Donald Trumpa??s victory coming.

But I didna??t see all the drama of the presidential transition coming.

Never a dull moment being a conservative in America.",2024/11/13 20:08,713879,31926128,188278,77769,13551,31761,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,77,4,51,28,94,37,84
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,BREAKING: Donald Trump has officially nominated Marco Rubio for Secretary of State https://t.co/zLHL5tIxzD,2024/11/13 20:01,713707,31914368,188266,77757,13550,31756,https://pbs.twimg.com/media/GcSkKfVX0AArh3Q.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,75,69,51,57,40,30,49
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"""Welcome back.""

Joe Biden meets his successor Donald Trump at the White House. 

Look at Joe Biden. He couldn't be happier.

Two American presidents showing unity for America. e??oe???
https://t.co/hWg9YD71XI",2024/11/13 16:37,713497,31897593,188233,77705,13546,31752,https://pbs.twimg.com/ext_tw_video_thumb/1856733700374867971/pu/img/ijRiQNfWjFLd55Da.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,49,83,64,91,74,15,15
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Tucker Carlson as White House Press Secretary?

Too good to be true. I'll believe it when I see it on Trump's Truth Social or @realDonaldTrump posts it on @X.",2024/11/13 16:29,712941,31867493,188115,77666,13533,31721,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,11,69,94,42,36,66,58
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"JUST IN: @TulsiGabbard is emerging as a favorite for Trump's Director of National Intelligence.

Tulsi Gabbard was recently asked about her willingness to serve in the Trump administration. 

""If therea??s a way I can help achieve the goal of preventing World War 3 and nuclear war? https://t.co/5nP7p7ZWJf",2024/11/13 16:22,712281,31838216,188060,77524,13525,31718,https://pbs.twimg.com/ext_tw_video_thumb/1856733030141865986/pu/img/lRUKJb48LWl_yL7k.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,88,7,8,72,7,94,18
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,@FoxNews My view: Trump's got a lot more faith in Mike Johnson than I do. We shall see.,2024/11/13 15:59,710813,31796188,187794,77469,13518,31690,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,46,69,78,83,84,22,34
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Donald Trump is backing Mike Johnson's return as House Speaker.

a??This is a tremendous guy. Ia??m with him all the waya??

Thoughts? https://t.co/M2C1JAhByh",2024/11/13 15:58,710365,31788910,187777,77444,13518,31689,https://pbs.twimg.com/media/GcRsf_DWYAAbz2m.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,17,11,40,1,100,42,79
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"This is who the Swamp wants to be your Senate leader.

John Thune. A man with a 37% conservativism score in the last Congress. 

After a Trump electoral landslide. And voters delivering Republicans the Senate majority. And a House Majority.

Who voted for massive spending bills. https://t.co/75UP2uQ59c",2024/11/13 15:19,708404,31691030,187506,76199,13437,31659,https://pbs.twimg.com/media/GcRiVULXEAAyh7C.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,97,36,40,5,19,59,93
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"Astute observation. 

The Trump presidency will be a disaster for D.C. swamp creatures because he will expose their policies are abject failures. 

And it will be a catastrophe for Woke media because he will prove beyond a doubt that they are peddlers of hoaxes and lies.",2024/11/13 14:59,705680,31640948,186118,75979,13365,31596,,,https://pbs.twimg.com/profile_banners/321954654/1668045045,25,83,77,81,35,91,19
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

President-Elect Donald Trump has landed in Washington D.C. to meet with President Joe Biden and House leaders.

This is real, America. e??oe???
https://t.co/XNq7bY4jUH",2024/11/13 14:56,705343,31628383,186004,75965,13365,31587,https://pbs.twimg.com/ext_tw_video_thumb/1856710301971836928/pu/img/bNaFj3t50eUCtvl7.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,68,31,90,17,74,45,77
0,398137,628031,2796,Kyle Becker,321954654,121739,kylenabecker,"BREAKING.e??��

Special Counsel Jack Smith intends to *STEP DOWN* before Donald Trump returns to the White House, according to DOJ sources.

The partisan prosecutor has been winding down Trump lawfare cases due to the former president's election victory.

Rats are now jumping ship. https://t.co/VKVrnqkxI9",2024/11/13 13:12,703939,31599634,185811,75931,13360,31566,https://pbs.twimg.com/media/GcRGCyQXQAAZEpd.jpg,,https://pbs.twimg.com/profile_banners/321954654/1668045045,64,79,47,97,29,30,73
