author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,avatar,init_att
0,16551,13651,12383,MaGa🇺🇸SHiLL,1834196451586400256,14633,magashill,@MarioNawfal Trump knows what he is doing..,2024/11/30 21:14:38,1,64.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1834196451586400256/1726142051,0.0
0,31282,1202,414,Maxamus Bolyard,925059710151147521,10877,MaxamusSafety,@MarioNawfal Trump owns Canada,2024/11/30 21:14:27,0,208.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/925059710151147521/1730717688,0.0
0,967,32,174,kc,47317099,1834,isolatedstorm,"@MarioNawfal Given that Mexico is the top sugar supplier to the U.S., if Trump imposes high tariffs, I anticipate a significant increase in sugar prices.",2024/11/30 21:13:00,0,20.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/47317099/1687916175,0.345
0,6647,746,1882,🌞🌞🌞Papa Musk 🌞🌞🌞,233726474,10724,s_florib,@MarioNawfal Its Russia’s gift so that Trump will be willing to make a deal letting Russia keep the land they bled for in eastern Ukraine.,2024/11/30 21:06:20,1,1420.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/233726474/1572064744,0.25
0,41257,866,2281,Project Pat,156510989,51633,LilHurl,@MarioNawfal How will corn growers in the heartland that voted for Trump feel. Hmm the economy,2024/11/30 21:03:48,1,68.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/156510989/1710729917,0.0
0,37375,1003,999,Ceri Edwards,42912131,25799,cerieds,"@MarioNawfal Putin will consider using a medium range ballistic missile with a tactical nuclear warhead. Sends a message to NATO, Ukraine, Trump and shows strength at home.
Hope I'm wrong.",2024/11/30 21:01:09,0,69.0,0,0,0,0,,,0.5
0,192,875,1942,DrEn,2914810257,3567,DrEniViSiOn,"@MarioNawfal They wont care

They can sell around the world

If americans want it they will pay

I think they wills till go through with it

Im with trump though but again they womt give a shit",2024/11/30 20:56:24,0,6.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/2914810257/1419711737,0.2
0,8033,162,585,Doogie bowser,1750176730545782784,1128,Books_the_dog,@MarioNawfal this is putin horse trading syria for eastern ukraine ahead of trump taking power.,2024/11/30 20:54:48,0,87.0,0,0,0,0,,,0.0
0,12196,2439,3341,Super Ultra Mega MAGA 🇺🇸🦅,1805402227990732800,5973,MegaTrumpMAGA24,@MarioNawfal 1984 isn’t far from this,2024/11/30 20:54:19,0,25.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1805402227990732800/1730910924,0.1
0,26371,1203,5192,American Worldview,1520114527437787136,11262,AmericanWorldV,"@MarioNawfal So…. The “deep state” (in lieu of a cogent POTUS), is pushing for a multi-front war with Russia before Trump takes over…correct?",2024/11/30 20:52:38,0,15.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1520114527437787136/1675557082,0.0
0,48364,286,3310,itgetseasierlessi...,798921408,12440,anthony11230,@MarioNawfal Trump stopped her allowance to rein her in.,2024/11/30 20:50:11,0,6.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/798921408/1725500445,0.0
0,24066,19625,19337,Kai Madison Trump 🇺🇸 parody,4045164327,32115,KaiTrumpJr,@MarioNawfal Making America healthy Again,2024/11/30 20:49:03,0,22.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/4045164327/1732566023,0.5
0,11970,1105,1665,HelmetBoyNFT,1474787124088131593,32419,helmet_nft,@MarioNawfal Trump wants to rename Black Friday to White Pride Friday?,2024/11/30 20:47:12,0,10.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1474787124088131593/1726613354,0.0111111111111111
0,9539,7669,7523,Dennis Emmitt | Men's Dating Coach,1834627864517287937,9379,DennisREmmitt,@MarioNawfal This is hilarious... Trump is healing America before even taking office,2024/11/30 20:46:37,6,166.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1834627864517287937/1726245853,0.5
0,275,53,251,Saucy Jack,1597631313644687365,2624,Ziggy78634,"@MarioNawfal She would never have done this if it wasn’t for the Trump affect.  

But don’t be fooled,the democrat socialist party will be back in full force as soon as they can convince  the newcomers to stay.",2024/11/30 20:46:26,1,8.0,0,0,0,0,,,0.175
0,10717,473,720,jerzygurl-sister,808781469476917248,12097,dawnbrown3866,@MarioNawfal Thank God Trump won.  This administration is pure evil.,2024/11/30 20:44:54,1,40.0,0,0,0,0,,,0.3928571428571428
0,62252,11259,3844,Sam,126400604,15402,ttayehh24,@MarioNawfal She’s only speaking this kind of rhetoric because Trump threatened to cut off federal funding for New York if her state doesn’t cooperate with ICE.,2024/11/30 20:44:45,10,298.0,0,2,0,0,,https://pbs.twimg.com/profile_banners/126400604/1725651772,0.2454545454545454
0,19601,507,2052,Huoyuanjia,45309397,10836,huoyuanjia,"@MarioNawfal This is again, like Trump, just saying for the ones who have broke laws.

Let me just state the obvious here that all illegals have broken our laws and are criminals.

Deport them all!",2024/11/30 20:42:04,0,10.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/45309397/1590051832,0.25
0,16551,13651,12383,MaGa🇺🇸SHiLL,1834196451586400256,14633,magashill,@MarioNawfal He wants a Pardon from Trump!,2024/11/30 20:38:31,1,40.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1834196451586400256/1726142051,0.25
0,103662,2383,2143,Question Everything,1289839440,10647,questionthings0,@MarioNawfal First thought? Create a shortage of cucumbers. The US imports most of their cucumbers from Mexico. I’d think the uniparty would start manipulating the prices on these goods due to Trump’s tarriff talk.,2024/11/30 20:37:08,0,33.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1289839440/1725449133,0.2083333333333333
0,21031,576,2362,DOGPAW,1525283651369451523,21217,THEREALDOGPAW,"@MarioNawfal Now that Trump is going to be president again, I wonder how that bank will feel trying to get any of those accounts back and running for them! It will be a test for America.",2024/11/30 20:32:29,1,23.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1525283651369451523/1704175901,0.0
0,18280,271,311,Ben,1425474647294947334,7649,BenShaykh,"@MarioNawfal Neocons fires again, Trump won't be able to stop this one.",2024/11/30 20:22:52,1,339.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1425474647294947334/1729474800,0.5
0,57004,4926,420,Kevin Castley 🇨🇦,536103426,45603,KevinCastley,"@MarioNawfal Just so we’re clear though: Diddy and Epstein’s behaviour isn’t isolated.

The ruling class does this sort of stuff all the time and gets away with it.

They even sent the DOJ after Trump when he tried to challenge them. 

The elites hate you.",2024/11/30 20:21:45,36,1518.0,4,2,0,1,,https://pbs.twimg.com/profile_banners/536103426/1732227124,0.35
0,3923,407,739,Sheepdogwatch,1854164779734061064,4348,Brian9798839531,@MarioNawfal This is just one more reason why Donald Trump got elected president.,2024/11/30 20:19:01,1,32.0,1,0,0,0,,,0.5
0,740,2143,3797,Dave Montano,1621758525826387969,1568,DavidMo70467058,@MarioNawfal This is coming to an end. Trump isn't going to allow Federal dollars to illegals,2024/11/30 20:18:51,1,19.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1621758525826387969/1733020493,0.0
0,429,42,72,Democracy Won-FYI: Trump Is A Rapist🌻🌊🌻🌊🏒🐾,409035377,829,Elftun9Martin,@MarioNawfal The United States can touch any territory actually and there is nothing anyone can do,2024/11/30 20:16:32,1,11.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/409035377/1679095401,0.0
0,8199,1461,325,Sonny Bullaj,1587199306053947392,10097,SBullaj,@MarioNawfal That’s a strong response from President Trump,2024/11/30 20:11:56,0,37.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1587199306053947392/1674906272,0.4333333333333333
0,1476,36,2,Donald Trump's Bloody Ear,1806538582535917569,1361,RollingOrwel,@MarioNawfal That's what they said about Baghdad in 2003. Mission Accomplished!,2024/11/30 20:05:01,0,383.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1806538582535917569/1724676615,0.25
0,62715,578,2347,colonygirl🌻,49638575,57811,cdrtx,@MarioNawfal Tariffs hurt the American people. Why does trump hate us so much?,2024/11/30 20:01:49,0,13.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/49638575/1656950425,0.2
0,23790,1667,2598,NunYa,23367604,13886,ofishl1,"@MarioNawfal Gangsters have more boundaries &amp; respect for family, children then people after Trump.  Putin continues to speak truth to the world. Crazy times!",2024/11/30 19:57:54,0,3.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/23367604/1725320136,0.125
0,7288,371,178,Consciousness Growth Coach,1853122545743966208,3322,CGCoach_,@MarioNawfal Trump must do something about it,2024/11/30 19:57:34,1,1319.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1853122545743966208/1730654236,0.0
0,352,65,118,Shitpost Maldron,2866033501,7027,Its_Maldron,@MarioNawfal This is what happens when you install people based on how hard they bootlick you.  Take note Trump.,2024/11/30 19:52:35,0,249.0,0,0,0,1,,,0.2916666666666667
0,185902,3502,3102,Nilo,972715304303374336,23130,nilofalvarado,"@MarioNawfal Interesting choice by Trump, Mario. 

Kushner's real estate acumen could reshape US-France economic ties. 

But will his past overshadow his diplomatic role?",2024/11/30 19:49:44,1,121.0,0,0,0,1,,https://pbs.twimg.com/profile_banners/972715304303374336/1683804499,0.1624999999999999
0,97743,327,826,RamenFreak,1044798457494429696,24741,freak_ramen,@MarioNawfal Trump's defunding of the NGO's might save the Democrats from themselves.,2024/11/30 19:48:29,1,9.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1044798457494429696/1702491054,0.0
0,24647,9744,3221,X Citizen Journal,1683637594016428032,54671,xcitizenjournal,@MarioNawfal They do everything opposite of what Trump said 🤣🤣🤣,2024/11/30 19:45:47,0,115.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1683637594016428032/1696048515,0.0
0,8432,168,465,Nathalie K,1246531364553441281,1162,NathalieKalac,"@MarioNawfal Ok I’m fully on the side of Trump! 
BUT every country must pay their own import/export with their own currency! It’s not correct to pay for example Indian import to another country which is not US in USD! This must be paid in the currency involved! When US is not involved, than",2024/11/30 19:43:23,4,282.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1246531364553441281/1689456367,0.7416666666666667
0,355191,694,296,TullyJustTully,1043947791981187078,97984,TullyJust,"@MarioNawfal Uh, I love Trump, but using SWIFT to sanction everyone has encouraged countries to trade outside of SWIFT even using the Dollar to do so.   Trump will need to have all sanctions dropped. Even then how do countries ever trust the US, Collective West not to do so again",2024/11/30 19:40:27,0,14.0,0,0,0,0,,,0.25
0,15452,393,921,Primal_33,1202236248120791041,8458,HOUSTON_TX33,"@MarioNawfal Or you can just look at the fact that on Day 1 they cancelled all of Trump's border policies by EO, and they kept flying illegals into our country, and they reduced Border agents and patrol by &gt;50%, and then attacked and demoralized the agents that remained, then created an app",2024/11/30 19:40:17,0,27.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1202236248120791041/1685680751,0.0
0,845,179,610,BigNobody,1589612999165329408,1226,_BigNobody,"@MarioNawfal Is Trump aware of how childish these threats sound?
BRICS leaders may have really good laugh now",2024/11/30 19:35:23,0,26.0,0,0,0,0,,,0.29
0,1398,162,292,Page,1830685197139841024,832,Page117711,"@MarioNawfal Again, I can't stress enough. You cannot let Trump sign anything from the Vatican. We must be separate from a one world religion. We must be if we're not. We're not following the standards that are written for us in God's word",2024/11/30 19:35:18,0,27.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1830685197139841024/1725308213,0.0
0,8175,151,78,Mariano,38418943,5313,harmattanman,@MarioNawfal So US can't compete and Trump will cheat,2024/11/30 19:32:12,0,3.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/38418943/1701135363,0.0
0,99483,1536,1178,Snowball,1302278833563787265,27496,LeftAnimalFarm,@MarioNawfal This is so asinine of Trump. Other countries would be foolish to not attempt to lessen their dependence on the US rather than be subjugated to perpetual economic bullying.,2024/11/30 19:30:10,1,121.0,0,3,0,0,,,0.0375
0,175788,3001,2970,🤐,1519441978731241477,62924,MMartin22882288,"@MarioNawfal Very good Trump, you don't negotiate with criminals. Go!",2024/11/30 19:27:49,0,13.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1519441978731241477/1667589081,1.0
0,33004,146,220,General Kim 🚀,1806362601841954816,9530,GeneralKim_J,"@MarioNawfal What a Zionist team Trump is putting together !!
Is Nepotism illegal ??",2024/11/30 19:27:13,2,96.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1806362601841954816/1727612525,0.5
0,934,339,101,GRT-Bull,1804630113621004289,9475,Depin_IoTex,@MarioNawfal this will not end well for Trump,2024/11/30 19:24:17,3,66.0,0,0,0,0,,,0.0
0,600,17,75,Thomas,1468878254736089093,55,fraasap,@MarioNawfal What do you all think Trump will do regarding Syria?,2024/11/30 19:24:09,1,88.0,1,0,0,0,,,0.0
0,422,59,346,Colleen,3009702749,1086,Bukolaolapejul,@MarioNawfal Trump’s influence on crypto could be a game-changer if true,2024/11/30 19:23:57,0,9.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/3009702749/1671539712,0.35
0,21612,781,699,🇺🇸🇺🇸Leo 🇺🇸🇺🇸,1519367512558874632,16035,TigrozyR,"@MarioNawfal I don't blame them not wanting to be invaded by third world shithole countries to further the globalist agenda of a one world government.          

The EU is currently being turned over to the Islamist!    

USA Trump was just elected for this reason! https://t.co/GDioP3x91t",2024/11/30 19:22:50,0,9.0,0,0,0,0,https://pbs.twimg.com/media/Gdp-ZCsWgAA69v2.jpg,https://pbs.twimg.com/profile_banners/1519367512558874632/1679789996,0.0
0,73775,645,1954,JuanitaJones,4849973857,20687,mingodoo,@MarioNawfal A few people have short memories you seem to forget that Trump and family had the Trump business convicted of crimes and were restricted from doing any business in New York state as a result that includes banking business. Sit down and shut up.,2024/11/30 19:21:45,0,9.0,0,0,0,0,,,0.0547979797979798
0,35292,1623,1289,TravTrav3000,796228892134666240,18199,TravTrav3000,"@MarioNawfal Just so everyone here knows. The data and evidence point towards Israel as being the progenitor of this operation.. K? They have funded Isis, Hamas, and Hezbollah... they have duped everyone. I hope Trump is playing 5D chess..",2024/11/30 19:19:27,10,1359.0,1,2,0,0,,https://pbs.twimg.com/profile_banners/796228892134666240/1703898666,0.0
0,24491,4539,4359,Conservatism And Elegance 🇺🇲,1594952009861500928,13929,ThayzzySmith,"@MarioNawfal Trump should read ""Beggars Strike"" by Aminata Sow Fall.",2024/11/30 19:17:40,0,19.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1594952009861500928/1730997881,0.0
0,79617,7107,7990,Linda Gagacki,1721351033845092352,66601,LGagacki44429,@MarioNawfal You did a great job on getting the votes for Trump,2024/11/30 19:17:25,0,3.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1721351033845092352/1720131812,0.8
0,10107,12812,10232,Federal Bureau of Insurrection,1512947820730408962,13279,Insurr3ctionist,@MarioNawfal They are just trying to take another Christian leader out before Trump takes office. Predictable.,2024/11/30 19:16:37,2,183.0,0,2,0,0,,https://pbs.twimg.com/profile_banners/1512947820730408962/1732146601,0.1
0,13699,949,1191,Wilmina Iglesias,1598362854561878031,9175,WilmaQT6826,"@MarioNawfal Ensuring a person is not under Side effects medication if suicidal tendencies, depression or mental instability temporarily to take that decision and turn down her or his decision in the last minute I still remember A UK woman seeking Medical Attention in The US when Trump’s was",2024/11/30 19:15:45,0,10.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1598362854561878031/1721230748,0.0638888888888889
0,51,241,302,Shawn Wallace,1268384386799394817,6569,ShawnWa98567969,"@MarioNawfal Trump praised Kushner as a “highly successful business leader and philanthropist”

Kushner is a Convicted felon known for multiple illegal campaign contributions, tax evasion, witness tampering, and has been disbarred in three states""",2024/11/30 19:12:58,2,207.0,0,0,0,0,,,0.0833333333333333
0,1977,177,415,Robert DeFelice,1354064887010488323,5903,DeFelic14,@MarioNawfal Can’t wait for Trump to be sworn in and end this madness.,2024/11/30 19:12:40,0,23.0,0,0,0,0,,,0.0
0,1744,49,39,Corey,1767000013987524608,542,Corey6681289831,@MarioNawfal Trump most likely will lose on that one.  It’s too late.  Biden and company did too much damage.  The US lost its power. The baton has been handed to China and the BRICS for world power. The Dems created a nightmare.   I don’t think the US is coming out first anymore.,2024/11/30 19:11:59,1,32.0,0,0,0,0,,,0.13
0,14850,673,126,Dr. D,1434228395882151939,4726,Dallas90373643,@MarioNawfal Trump needs to go after them and change the system.,2024/11/30 19:11:31,0,9.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1434228395882151939/1636137408,0.0
0,51,241,302,Shawn Wallace,1268384386799394817,6569,ShawnWa98567969,"@MarioNawfal ""Convicted of illegal campaign contributions, tax evasion, witness tampering, and disbarred in three states""

Trump only picks people with the best qualifications!",2024/11/30 19:10:43,2,192.0,0,0,0,0,,,0.1666666666666666
