"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/780805722934120448/1478031142","Tue Sep 27 16:26:06 +0000 2016","",,,,,,,,,,,,,,,,"0","0","197","0","false","780805722934120448","false","false","false","","460","Daily News",,"false","https://pbs.twimg.com/profile_images/793546120152637440/Qc8uGAsG_normal.jpg","","12303","https://twitter.com/Daily_news__","user","https://x.com/Daily_news__","Daily_news__","In Troubled Cameroon, U.S. Envoy Is Accused of Election Meddling #news #viralnews https://t.co/MMlQtbcvpj","Thu Jul 12 23:49:06 +0000 2018"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/813311743/1497497324","Sun Sep 09 15:11:00 +0000 2012","",,,,,,,,,,,,,,,,"0","15103","60419","536","true","813311743","false","false","false","Everywhere","13855","The Darkest Timeline Numbersmuncher","1369748730409349120","false","https://pbs.twimg.com/profile_images/914900893706924032/P1zS0T0G_normal.jpg","","79500","https://twitter.com/NumbersMuncher","user","https://x.com/NumbersMuncher","NumbersMuncher","Fox News Poll: 54% of Americans disapprove of the job the Trump administration is doing handling the investigations into the Russia election meddling, while just 36% approve.

Just 24% of independents approve of the Trump administrations's handling regarding Russia.","Thu Jul 12 23:48:53 +0000 2018"
,,,,,,,,,,,"true","true",,"Sat Mar 21 16:53:18 +0000 2009","Formerly involved in hospitality and performance arts, current retiree.",,,,,,,,,,,,,,,,"0","2900","96","485","true","25695911","false","false","false","Memphis, TN, USA","31","Muffy Sands",,"false","https://pbs.twimg.com/profile_images/531063930051756033/Pt9eKBam_normal.jpeg","","6112","https://twitter.com/MuffySands","user","https://x.com/MuffySands","MuffySands","@RepRothfus Let me get this straight: the Republican party is crucifying Mr Strzoc because he found evidence that Russia was meddling in our election process and was backing Trump, therefore meaning Strzoc must have been biased against Trump, This is supposed to make sense how?","Thu Jul 12 23:48:49 +0000 2018"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/9739202/1566231188","Sat Oct 27 18:19:19 +0000 2007","Light travels faster than sound. This is why some people appear bright until you hear them speak.😀",,,,,,,,,,,"about.me/iDesi786","https://about.me/iDesi786","0","23","https://t.co/IInQPQeIGA","0","30","962","1649","false","9739202","false","false","false","College Station, TX","964","Shoukat Dharani",,"false","https://pbs.twimg.com/profile_images/1774845530398400512/qsuASzSa_normal.jpg","","76324","https://twitter.com/Pakitter","user","https://x.com/Pakitter","Pakitter","""In Troubled Cameroon, U.S. Envoy Is Accused of Election Meddling"" by DIONNE SEARCEY and FRANCOIS ESSOMBA via NYT The New York Times https://t.co/QGZL1tHTxc https://t.co/QGZL1tHTxc","Thu Jul 12 23:48:45 +0000 2018"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/9739202/1566231188","Sat Oct 27 18:19:19 +0000 2007","Light travels faster than sound. This is why some people appear bright until you hear them speak.😀",,,,,,,,,,,"about.me/iDesi786","https://about.me/iDesi786","0","23","https://t.co/IInQPQeIGA","0","30","962","1649","false","9739202","false","false","false","College Station, TX","964","Shoukat Dharani",,"false","https://pbs.twimg.com/profile_images/1774845530398400512/qsuASzSa_normal.jpg","","76324","https://twitter.com/Pakitter","user","https://x.com/Pakitter","Pakitter","""In Troubled Cameroon, U.S. Envoy Is Accused of Election Meddling"" by DIONNE SEARCEY and FRANCOIS ESSOMBA via NYT The New York Times https://t.co/QGZL1tHTxc","Thu Jul 12 23:48:39 +0000 2018"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/17393944/1615297187","Fri Nov 14 19:44:55 +0000 2008","Citizen",,,,,,,,,,,,,,,,"0","969","2129","4309","false","17393944","false","false","false","Minnesota","2123","(((Curt)))","1828183710119915670","false","https://pbs.twimg.com/profile_images/753755921151627264/lngPiH6C_normal.jpg","","9221","https://twitter.com/Cloudtreker321","user","https://x.com/Cloudtreker321","Cloudtreker321","@realDonaldTrump #MAGA #CNN #FoxNews #MSNBC I’m patiently waiting for the day that Mueller releases his indisputable report, proving Donald J. Trumps active participation in the Russian meddling with his election, so we can collectively tell Republicans 
“Nya, nya! Told you so!”","Thu Jul 12 23:48:34 +0000 2018"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/415733754/1557180681","Fri Nov 18 18:51:59 +0000 2011","A Pretty Good Guy-  Host of The Last Chance Medicine Show-Politics & Alt-Americana Music  Gold Star Dad https://t.co/jMB6mCW5tH","mixcloud.com/fred-john-boen…","https://www.mixcloud.com/fred-john-boenig/","104","127","https://t.co/jMB6mCW5tH",,,,,,"thedailyripple.org","http://www.thedailyripple.org","0","22","http://t.co/V5sHn2RGBq","0","7705","701","1901","true","415733754","false","false","false","Emmaus PA","21879","ChanceAustin",,"false","https://pbs.twimg.com/profile_images/870763545797029889/q-q6OZl8_normal.jpg","","80044","https://twitter.com/ChanceAustin","user","https://x.com/ChanceAustin","ChanceAustin","@RepMarkMeadows No he didn't quit lying- He answered the questions that didn't interfere with the Mueller Investigation- don't worry - You will all look like asses when they indict Trump- Maybe a nice MAGA tattoo on your arm would be appropriate - I'm sure it will come in handy in 2019","Thu Jul 12 23:59:38 +0000 2018"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/998332081657794560/1665352086","Sun May 20 22:38:11 +0000 2018","JoeBiden is our 46th President, Kamala Harris is our Vice President, WTP VOTED,  God bless the USA, Autocracy is here, #NeverForgetJan6",,,,,,,,,,,,,,,,"0","230302","6096","6955","true","998332081657794560","false","false","false","","2235","Stacy","1155624785583452160","false","https://pbs.twimg.com/profile_images/1560753810989105153/9vqirfyr_normal.jpg","","254363","https://twitter.com/StacyDAlessand3","user","https://x.com/StacyDAlessand3","StacyDAlessand3","@LindseyGrahamSC Stop it!  Stop trying to derail the Mueller Investigation! You work for the Republic,  American people. What an embarrassment!","Thu Jul 12 23:59:22 +0000 2018"
,,,,,,,,,,,"false","true",,"Mon Jul 22 17:50:40 +0000 2013","Fun, loving, warm, and likes to keep it real.",,,,,,,,,,,,,,,,"0","105637","454","88","true","1613335460","false","false","false","","28320","Heart & Soul",,"false","https://pbs.twimg.com/profile_images/378800000171743661/9b107756a606b06217fa8425eda80aa5_normal.jpeg","","80220","https://twitter.com/74Finewine","user","https://x.com/74Finewine","74Finewine","@maddow I'm confused! How is this Strzok text..hearing about Hillary emails?  Mueller investigation? #45 As a candidate involved? #How?..😏👇 https://t.co/NCXaWYvqj4","Thu Jul 12 23:59:11 +0000 2018"
,,,,,,,,,,,"true","true",,"Sat Mar 04 22:35:05 +0000 2017","DEEP SOUTH GREAT GRANDMOTHER . BELIEVER IN TRUTH , FAITH, HARD WORK AND LOVE OF GOD, FAMILY ,  AND COUNTRY .",,,,,,,,,,,,,,,,"0","2633","6","65","true","838155867518283780","false","false","false","","26","The Grand75","1036994079559696386","false","https://pbs.twimg.com/profile_images/991128800300883968/cDlpbxNG_normal.jpg","","936","https://twitter.com/TGrand75","user","https://x.com/TGrand75","TGrand75","We now have CLEAR EVIDENCE showing Donald Trump is not the only one trying to destroy the FBI and justice department .  This IS NOT ABOUT A COUPLE OF E-Mails  it is TOTALLY about trying to discredit the Mueller investigation .","Thu Jul 12 23:59:11 +0000 2018"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/703153195/1730297741","Wed Jul 18 14:25:05 +0000 2012","If Fascism Ever Comes to America, It Will Come in the Name of Liberalism. -Ronald Reagan",,,,,,,,,,,,,,,,"0","79027","4757","3860","true","703153195","false","false","false","","488","I’m Just A Girl In This World","1856714331615891724","false","https://pbs.twimg.com/profile_images/1858335608990539776/2FypLpAf_normal.jpg","","38611","https://twitter.com/kcchiefzgirl","user","https://x.com/kcchiefzgirl","kcchiefzgirl","Strzok can’t remember texts...                        that he was fired over, that he reviewed for the hearing, that he was demoted for, that he was subpoenaed for  &amp; that Mueller kicked him off the Russia investigation for.    I think that would be enough of a reminder. https://t.co/ooVOhzcXxp","Thu Jul 12 23:58:59 +0000 2018"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/4899999693/1597782604","Fri Feb 12 02:22:13 +0000 2016","",,,,,,,,,,,,,,,,"0","36800","120","96","false","4899999693","false","false","false","32626","2","RUBYTELL",,"false","https://pbs.twimg.com/profile_images/1295820254103449604/TqxaGv1c_normal.jpg","","6740","https://twitter.com/bronsonplace326","user","https://x.com/bronsonplace326","bronsonplace326","@ChrisStigall @mitchellvii Peter Strzok dosen't care he has the FBI to hide behind. Strange that the Mueller investigation shields all the people the committees ask questions.","Thu Jul 12 23:58:49 +0000 2018"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/56276693/1724176482","Mon Jul 13 03:37:50 +0000 2009","I Dissent | Vote | | r/t not endorsement... unless it is. And “.... I, like God, do not play with dice and do not believe in coincidence.” – V for Vendetta",,,,,,,,,,,,,,,,"0","8551","1276","1721","true","56276693","false","false","false","The star δ Sco","4551","Chantellym 🍑 🐳☕️🧵",,"false","https://pbs.twimg.com/profile_images/1641257982112440324/WEcDphzK_normal.jpg","","68273","https://twitter.com/chantellym","user","https://x.com/chantellym","chantellym","Republicans 
Mueller investigation is a witch hunt it needs to wrap up 

Also Republicans 
2yrs and 8 hearings on Benghazi 
2yrs and 5 hearings on emails 

They talk equality under the law only when it suits them.  #Hypocrisy 
#PeterStrozk","Thu Jul 12 23:58:43 +0000 2018"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/3951951016/1600047701","Wed Oct 14 02:27:47 +0000 2015","",,,,,,,,,,,,,,,,"0","11561","224","420","true","3951951016","false","false","false","United States","269","JAE963",,"false","https://pbs.twimg.com/profile_images/1791885203662635008/X6GvVemn_normal.jpg","","12501","https://twitter.com/EJackie444","user","https://x.com/EJackie444","EJackie444","@PiaCafieroRoman @RepJerryNadler @HouseGOP Discredit the Mueller investigation? They're doing that all by themselves. The investigation was about Trump and collusion with Russia ...still nothing, zero!. Further, the arrests they did make, had nothing to do with  what the investigation is even about. #commonsense","Thu Jul 12 23:58:08 +0000 2018"
,,,,,,,,,,,"false","true",,"Fri Mar 11 08:02:03 +0000 2011","Director, Producer, Writer - Street Dogs of South Central",,,,,,,,,,,"streetdogsmovie.com","http://www.streetdogsmovie.com","0","23","https://t.co/taIkwEykJ6","0","1985","155","759","false","264064873","false","false","false","Los Angeles, CA","63","Bill Marin",,"false","https://pbs.twimg.com/profile_images/1820496617/meboat_normal.jpg","","4606","https://twitter.com/billmarin31","user","https://x.com/billmarin31","billmarin31","The mugshot of Donald Trump's 2016 Campaign Manager. 
Robert Mueller's investigation has resulted in 20 indictments and five guilty pleas so far. I'm guessing there is much more to come. https://t.co/occNhz9XIL","Thu Jul 12 23:57:52 +0000 2018"
,,,,,,,,,,,"false","true",,"Wed Mar 23 23:05:48 +0000 2016","Teacher, mom, Wish I could time travel",,,,,,,,,,,,,,,,"0","12077","537","1498","true","712777396751994882","false","false","false","Texas ","151","MP",,"false","https://pbs.twimg.com/profile_images/875475640266313728/K8qOz37J_normal.jpg","","22511","https://twitter.com/Myrnoproud1","user","https://x.com/Myrnoproud1","Myrnoproud1","@brithume All these guys are afraid of what will come out in the Mueller investigation. They are bending over backwards to make FBI look tainted. It’s just awful. Why don’t they wait until we find out what happened- and then they can examine how evidence and dispute that.","Thu Jul 12 23:57:47 +0000 2018"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/270176000/1643158235","Tue Mar 22 03:55:52 +0000 2011","Heigh ho…",,,,,,,,,,,,,,,,"0","21626","401","693","true","270176000","false","false","false","","2144","The Carrion Crow",,"false","https://pbs.twimg.com/profile_images/1722292146643050496/7Mrms_yJ_normal.jpg","","32201","https://twitter.com/Corvus_corone99","user","https://x.com/Corvus_corone99","Corvus_corone99","@Ed24517753 @MrFilmkritik Mueller investigation started in 2017, of course. FBI investigation started mid 2016. No dispute on this.","Thu Jul 12 23:57:44 +0000 2018"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/117943046/1559161212","Sat Feb 27 03:29:56 +0000 2010","Lifelong Yellow Dog Democrat. No claim to fame, but did ride in an elevator once with at-the-time Cassius Clay.",,,,,,,,,,,,,,,,"0","7801","517","1185","true","117943046","false","false","false","Houston","211","Rose",,"false","https://pbs.twimg.com/profile_images/939151814515183616/ImPSOWVj_normal.jpg","","7434","https://twitter.com/rsmnr2003","user","https://x.com/rsmnr2003","rsmnr2003","How does the GOP reconcile accusing the FBI of bias against Trump in the Mueller investigation with stone cold silence about Comey inserting himself in the election, which was far more consequential than the Strzok hearing.","Thu Jul 12 23:57:39 +0000 2018"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/973267457866682368/1527470181","Mon Mar 12 18:40:19 +0000 2018","Native NYer #Actor #writer #director, #filmmakers, #blogger #Podcaster #TheResistance #Actor #husband #father #MeToo  @SoularFilms.  Right wing trolls be gone!",,,,,,,,,,,"yonimarten.wordpress.com","https://yonimarten.wordpress.com/","0","23","https://t.co/q1vzgl3ujU","0","2953","2709","3139","false","973267457866682368","false","false","false","USA","481","Yoni",,"false","https://pbs.twimg.com/profile_images/973281065832976384/huhLVEsI_normal.jpg","","21236","https://twitter.com/YoniMarten","user","https://x.com/YoniMarten","YoniMarten","@AynRandPaulRyan @RepGrothman @atrupar Of course they know. It's a game — scream loud, toss accusations at an FBI agent for having an opinion &amp; see if they can get him to divulge classified FBI info on the Mueller investigation, which they can then hand over to Twitler. That's why Goodlatte was frothing at the mouth.","Thu Jul 12 23:57:31 +0000 2018"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/16975896/1725215041","Sun Oct 26 03:37:31 +0000 2008","🪷 Currently studying how to resist a totalitarian dictator. Transitioning to https://t.co/dOO25pke8H.  🇺🇸 🦅 🇮🇹 💙 🏳️‍🌈 🌻🟦 🟧 🌊 🥥","wmweibel.bsky.social","http://wmweibel.bsky.social","77","100","https://t.co/dOO25pke8H",,,,,,"wmwphotography.mypixieset.com","https://wmwphotography.mypixieset.com","0","23","https://t.co/bROoUUovjg","0","37868","3903","6001","true","16975896","false","false","false","Los Angeles, Kamalafornia","2577","Big Dad Energy W","1819017330657259669","false","https://pbs.twimg.com/profile_images/1665346913502212103/vd2Ny-I8_normal.jpg","","84749","https://twitter.com/wmweibel","user","https://x.com/wmweibel","wmweibel","Rep Comer closes his remarks by holding Strzok entirely responsible for the FBI's current reputation and implies it's his fault that Mueller's investigation has gone on ""for a long time.""","Thu Jul 12 23:57:30 +0000 2018"
,,,,,,,,,,,"false","true",,"Fri Jun 01 00:26:26 +0000 2018","",,,,,,,,,,,,,,,,"0","167","2","25","false","1002345593296113664","false","false","false","Atlanta, GA","0","MyMemaw63",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","346","https://twitter.com/MMemaw63","user","https://x.com/MMemaw63","MMemaw63","This wasnt a bad day for the FBI but a bad day for the Republicans.  I would love to see the cards that Robert Mueller is holding.......Yet Trump is on his way to sit at the table with Putin, the man at the top of the Russia investigation.","Thu Jul 12 23:57:15 +0000 2018"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/3308545816/1615491708","Thu Jun 04 18:01:06 +0000 2015","Rural NV Dem 
Dislike Haters except Trump's 
Murdoch is evil and is ruining societies.                                  Go Jack Smith
No DMs, please.",,,,,,,,,,,,,,,,"0","50524","2710","2468","true","3308545816","false","false","false","Nevada, USA","2592","jmbler 🌊💙💛","1583532963957944322","false","https://pbs.twimg.com/profile_images/1373012120946626560/N9rBqHs4_normal.jpg","","59356","https://twitter.com/jmbler","user","https://x.com/jmbler","jmbler","James Comer is sitting in a with hunt calling the the Mueller investigation a witch hunt while questioning #PeterStrzok about shit that doesn't really matter. Comer wanted to tell Strzok he was a smelly hillbilly. 
Job done wrap it up.
#PeterStrzokHearing","Thu Jul 12 23:57:05 +0000 2018"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/104612004/1563862777","Wed Jan 13 21:30:26 +0000 2010","",,,,,,,,,,,,,,,,"0","305348","2096","2191","true","104612004","false","false","false","Blue Grass of Kentucky","1269","NoctilucentCloud",,"false","https://pbs.twimg.com/profile_images/743968868381691904/YMWOUCt4_normal.jpg","","134168","https://twitter.com/NoctilucentClou","user","https://x.com/NoctilucentClou","NoctilucentClou","@Esz1257 Putin certainly loved that Republican display today, trying to discredit the FBI and Mueller investigation. #hardball #msnbc","Thu Jul 12 23:56:54 +0000 2018"
,,,,,,,,,,,"false","false",,"Mon Mar 03 23:12:38 +0000 2014","I DAILY  block business accounts, Nude profiles, MAGA, Bots, & anything Trump. Follow me on Bluesky,  https://t.co/MNvtEqhhSw    I VET & Followback👏👍🇺🇸🇨🇦","canada-keith.bsky.social","http://canada-keith.bsky.social","102","125","https://t.co/MNvtEqhhSw",,,,,,,,,,,"0","135578","58309","60310","false","2371064395","false","false","false","","72","keith","1854164480361366000","false","https://pbs.twimg.com/profile_images/1812183525061185536/YRk5f7kO_normal.jpg","","327841","https://twitter.com/selectttt","user","https://x.com/selectttt","selectttt","@FoxNews Actually 48% approve which given unending attacks by Trump, Nunes, Gowdy, &amp; pedophile Jordon with Mueller unable to reply to the lies Americans want the Truth of the Mueller Investigation. Americans want to know why Don The Con is so soft on Russia.They want Trump’s tax returns","Thu Jul 12 23:55:52 +0000 2018"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/773234103768518656/1732127436","Tue Sep 06 18:59:11 +0000 2016","Heard big change is coming.",,,,,,,,,,,,,,,,"0","197471","1314","957","true","773234103768518656","false","false","false","","627","OfByFor",,"false","https://pbs.twimg.com/profile_images/1859302585288581120/6ljNu6A1_normal.jpg","","107748","https://twitter.com/OfByForEveR","user","https://x.com/OfByForEveR","OfByForEveR","@KimStrassel He's the public whipping boy (deserves every lash, imo) of the real masterminds behind #TrumpRussia. 
But, he prob CAN'T answer/act differently, because to admit he was 'a little TOO biased' or admit even 1 error, COULD taint the real prize, Mueller investigation, w/ misconduct.","Thu Jul 12 23:55:49 +0000 2018"
,,,,,,,,,,,"true","true",,"Fri Apr 27 18:03:17 +0000 2018","entrepreneur.  jack of all trades and master of what not to do",,,,,,,,,,,,,,,,"0","4845","53","182","true","989927982679642114","false","false","false","Wisconsin","2","Jim Sopland",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","3731","https://twitter.com/JimSopland","user","https://x.com/JimSopland","JimSopland","So I heard a podcast today by Dan bongino. the Mueller investigation is no longer about Trump Russia or Hillary it's about protecting the reputation of the FBI","Thu Jul 12 23:55:30 +0000 2018"
